sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_type,screen_size,screen_panel,screen_res,screen_rate,screen_nits,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
329135,Điện thoại iPhone 16 128GB,18890000,iPhone (Apple),Smartphone,4.9,19608,https://www.thegioididong.com/dtdd/iphone-16,09/2024,2025-09-17 01:12:44,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,128 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,2000 nits,iOS 18,IP68,22 giờ,20 W,170 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi 7",Hỗ trợ 5G,Type-C
334866,Điện thoại iPhone 16e 512GB,25090000,iPhone (Apple),Smartphone,5.0,37,https://www.thegioididong.com/dtdd/iphone-16e-512gb,02/2025,2025-09-17 01:12:44,Apple A18 6 nhân,Hãng không công bố,Apple GPU 4 nhân,8 GB,512 GB,48 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,1200 nits,iOS 18,IP68,26 giờ,20 W,167 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), 6 GHz",Hỗ trợ 5G,Type-C
337713,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,11560000,Xiaomi,Smartphone,4.9,12241,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,01/2025,2025-09-17 01:12:44,Snapdragon 7s Gen 3 5G 8 nhân,"1 nhân 2.5 GHz, 3 nhân 2.4 GHz & 4 nhân 1.8 GHz",Adreno 810,12 GB,512 GB,"Chính 200 MP & Phụ 8 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),120 Hz,3000 nits,Android 14,IP68,5110 mAh,120 W,210.14 g,"Khung kim loại & Mặt lưng kính (Đen, Xanh, Vàng) | Da nhân tạo (Tím)","Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz), NFC, Hồng ngoại, v5.4",Hỗ trợ 5G,Type-C
333352,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/1TB,34680000,Samsung,Smartphone,5.0,967,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-1tb,01/2025,2025-09-17 01:12:44,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,1 TB,"Chính 200 MP & Phụ 50 MP, 50 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Armor 2,"6.9""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,5000 mAh,45 W,218 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
335176,Điện thoại Samsung Galaxy A56 5G 8GB/256GB,10290000,Samsung,Smartphone,4.9,53819,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-256gb,03/2025,2025-09-17 01:12:44,Exynos 1580 8 nhân,2.9 GHz,AMD Ariel 2WGP-1RB 1.3 GHz,8 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 5 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,1200 nits,Android 15,IP67,5000 mAh,45 W,198 g,Khung kim loại & Mặt lưng kính,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
334404,Điện thoại OPPO A5 Pro 5G 8GB/256GB,8340000,OPPO,Smartphone,4.9,36073,https://www.thegioididong.com/dtdd/oppo-a5-pro-5g,03/2025,2025-09-17 01:12:44,MediaTek Dimensity 6300 5G 8 nhân,4 nhân 2.4 GHz & 4 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Corning Gorilla Glass 7i,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),120 Hz,1000 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,194 g,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, v5.3, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
329959,Điện thoại vivo V40 Lite 8GB/256GB,8040000,vivo,Smartphone,4.9,37637,https://www.thegioididong.com/dtdd/vivo-v40-lite-8gb-256gb,10/2024,2025-09-17 01:12:45,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,32 MP,Kính cường lực AGC DT-Star2 Plus,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Android 14,IP64,5000 mAh,80 W,188 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.0, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,Type-C
329785,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB,14060000,Samsung,Smartphone,4.9,35926,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-fe-8gb-256gb,09/2024,2025-09-17 01:12:45,Exynos 2400e 8 nhân,3.1 GHz,Xclipse 940,8 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 8 MP",10 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,1900 nits,Android 14,IP68,4700 mAh,25 W,213 g,Khung kim loại & Mặt lưng kính,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), 6 GHz, NFC, v5.3",Hỗ trợ 5G,Type-C
342939,Điện thoại Masstel IZI 10 4G Type-C,410000,Masstel,Phone,5.0,2091,https://www.thegioididong.com/dtdd/masstel-izi-10-type-c,08/2025,2025-09-17 01:12:45,Unisoc UMS9117,,,48 MB,128 MB,,,Không có cảm ứng,"1.77""",TFT LCD,QQVGA (128 x 160 Pixels),,,,,1000 mAh,,75 g,Khung & Mặt lưng nhựa,v4.2,Hỗ trợ 4G VoLTE,"Type-C, 3.5 mm"
334938,Điện thoại OPPO Find N5 5G 16GB/512GB,44180000,OPPO,Smartphone,5.0,289,https://www.thegioididong.com/dtdd/oppo-find-n5,04/2025,2025-09-17 01:12:45,Qualcomm Snapdragon 8 Elite 8 nhân,4.32 GHz,Adreno 830,16 GB,512 GB,"Chính 50 MP & Phụ 50 MP, 8 MP",8 MP,Chính Ultra Thin Glass & Phụ Kính siêu mỏng Nanocrystal,"Chính 8.12"" & Phụ 6.62""",LTPO AMOLED,Chính QXGA+ (2248 x 2480 Pixels) & Phụ FHD+ (1140x 2616 Pixels),120 Hz,Chính 1400 nits & Phụ 1600 nits,Android 15,"IPX6, IPX8, IPX9",5600 mAh,80 W,229 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 7, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, Hồng ngoại, v5.4",Hỗ trợ 5G,Type-C
335583,Điện thoại Xiaomi Redmi Note 14 5G 8GB/256GB,6790000,Xiaomi,Smartphone,4.9,7611,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-5g,03/2025,2025-09-17 01:12:46,MediaTek Dimensity 7025-Ultra 5G 8 nhân,2.5 GHz,IMG BXM-8-256,8 GB,256 GB,"Chính 108 MP & Phụ 8 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,2100 nits,Xiaomi HyperOS (Android 14),IP64,5110 mAh,45 W,190 g,Khung & Mặt lưng nhựa,"NFC, Hồng ngoại, v5.3, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,"Type-C, 3.5 mm"
338920,Điện thoại vivo Y19s Pro 4GB/128GB,4410000,vivo,Smartphone,5.0,7708,https://www.thegioididong.com/dtdd/vivo-y19s-pro,06/2025,2025-09-17 01:12:46,Unisoc Tiger T612,1.8 GHz,Mali-G57,4 GB,128 GB,Chính 50 MP & Phụ 0.08 MP,5 MP,Kính cường lực,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,1000 nits,Android 15,IP64,6000 mAh,44 W,200 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.2, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
329330,Điện thoại realme Note 60 6GB/128GB,3730000,realme,Smartphone,4.9,22724,https://www.thegioididong.com/dtdd/realme-note-60,09/2024,2025-09-17 01:12:46,Unisoc Tiger T612,1.8 GHz,Mali-G57,6 GB,128 GB,Chính 32 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.745 """,IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,560 nits,Android 14,IP64,5000 mAh,10 W,187 g,Khung & Mặt lưng nhựa,"OTG, v5.0, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
339179,Điện thoại vivo Y39 5G 8GB/256GB,8340000,vivo,Smartphone,5.0,2809,https://www.thegioididong.com/dtdd/vivo-y39-5g-256gb,06/2025,2025-09-17 01:12:46,Snapdragon 4 Gen 2 8 nhân,2 nhân 2.2 GHz & 6 nhân 1.95 GHz,Adreno 610,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Shield,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,1000 nits,Android 15,IP64,6500 mAh,44 W,206 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.1, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
337846,Điện thoại OPPO A5x 4GB/64GB,3630000,OPPO,Smartphone,4.9,20414,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-64gb,06/2025,2025-09-17 01:12:46,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,4 GB,64 GB,Chính 32 MP & Phụ cảm biến IR,5 MP,Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng),"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 15,IP65,6000 mAh,45 W,193 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"v5.0, OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
303891,Điện thoại iPhone 15 Plus 128GB,18890000,iPhone (Apple),Smartphone,4.9,57231,https://www.thegioididong.com/dtdd/iphone-15-plus,09/2023,2025-09-17 01:12:46,Apple A16 Bionic,3.46 GHz,Apple GPU 5 nhân,6 GB,128 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 17,IP68,4383 mAh,20 W,201 g,Khung nhôm & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, NFC",Hỗ trợ 5G,Type-C
341274,Điện thoại Xiaomi Redmi 15 8GB/128GB,5190000,Xiaomi,Smartphone,,,https://www.thegioididong.com/dtdd/xiaomi-redmi-15-8gb-128gb,08/2025,2025-09-17 01:12:47,,,,,,,,,,,,,,,,,,,,,,
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4650000,Xiaomi,Smartphone,4.9,11668,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,01/2025,2025-09-17 01:12:47,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,6 GB,128 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 4G,"Type-C, 3.5 mm"
329148,Điện thoại iPhone 16 Pro 1TB,39890000,iPhone (Apple),Smartphone,5.0,468,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,09/2024,2025-09-17 01:12:47,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung Titan & Mặt lưng kính cường lực,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi 7",Hỗ trợ 5G,Type-C
337742,Điện thoại realme C71 6GB/128GB,4410000,realme,Smartphone,4.9,19795,https://www.thegioididong.com/dtdd/realme-c71-6gb,06/2025,2025-09-17 01:12:47,Unisoc T7250 8 nhân,1.8 GHz,Mali-G57 MP1,6 GB,128 GB,Chính 50 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",TFT LCD,HD+ (720 x 1604 Pixels),120 Hz,725 nits,Android 15,IP64,6300 mAh,45 W,196 g,Khung nhôm & Mặt lưng nhựa,"OTG, NFC, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.2",Hỗ trợ 4G,"Type-C, 3.5 mm"
327189,Điện thoại OPPO Reno12 F 5G 8GB/256GB,9120000,OPPO,Smartphone,4.9,5816,https://www.thegioididong.com/dtdd/oppo-reno12-f-5g-8gb-256gb,07/2024,2025-09-17 01:12:47,MediaTek Dimensity 6300 5G 8 nhân,2 nhân 2.4 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 14,IP64,5000 mAh,45 W,187 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 5G,Type-C
322876,Điện thoại Masstel Fami 60S 4G,690000,Masstel,Smartphone,4.9,46124,https://www.thegioididong.com/dtdd/masstel-fami-60s,03/2024,2025-09-17 01:12:48,Unisoc T107 8 nhân,1.0 GHz,,48 MB,128 MB,,,Không có cảm ứng,"2""",IPS LCD,QVGA (240 x 320 Pixels),,,,,2300 mAh,2.5 W,141 g,Khung kim loại & Mặt lưng nhựa,v2.1,Hỗ trợ 4G,Type-C
333480,Điện thoại HONOR X9c Smart 5G 12GB/256GB,7850000,HONOR,Smartphone,4.9,6225,https://www.thegioididong.com/dtdd/honor-x9c-smart,01/2025,2025-09-17 01:12:48,MediaTek Dimensity 7025-Ultra 5G 8 nhân,2 nhân 2.5 GHz & 6 nhân 2.0 GHz,IMG BXM-8-256,12 GB,256 GB,Chính 108 MP & Phụ 5 MP,16 MP,Kính cường lực HONOR,"6.8""",TFT LCD,Full HD+ (1080 x 2412 Pixels),120 Hz,850 nits,Android 14,,5800 mAh,35 W,193 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.3, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
240259,Điện thoại iPhone 14 128GB,12390000,iPhone (Apple),Smartphone,4.9,58724,https://www.thegioididong.com/dtdd/iphone-14,09/2022,2025-09-17 01:12:48,Apple A15 Bionic,3.22 GHz,Apple GPU 5 nhân,6 GB,128 GB,2 camera 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,1200 nits,iOS 17,IP68,3279 mAh,20 W,172 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), NFC, v5.3",Hỗ trợ 5G,Lightning
336625,Điện thoại realme 14 5G 8GB/256GB,9320000,realme,Smartphone,5.0,622,https://www.thegioididong.com/dtdd/realme-14-5g-8gb,05/2025,2025-09-17 01:12:48,Snapdragon 6 Gen 4 5G 8 nhân,2.3 GHz,Hãng không công bố,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,16 MP,Kính cường lực,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,2000 nits,Android 15,"IP66, IP68, IP69",6000 mAh,45 W,196 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.2, Wi-Fi hotspot, Wi-Fi 6, Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
341373,Điện thoại OPPO A5 6GB/128GB,5290000,OPPO,Smartphone,5.0,11957,https://www.thegioididong.com/dtdd/oppo-a5-6gb-128gb,08/2025,2025-09-17 01:12:48,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,6 GB,128 GB,Chính 50 MP & Phụ 2 MP,5 MP,Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng),"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 15,IP65,6000 mAh,45 W,193 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, v5.0, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
340220,Điện thoại HONOR X6c 6GB/128GB,4290000,HONOR,Smartphone,5.0,1584,https://www.thegioididong.com/dtdd/honor-x6c-6gb-128gb,07/2025,2025-09-17 01:12:48,MediaTek Helio G81-Ultra 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.7 GHz,Mali-G52 MC2,6 GB,128 GB,Chính 50 MP & Phụ cảm biến chiều sâu,5 MP,Kính cường lực,"6.61""",TFT LCD,HD+ (720 x 1604 Pixels),120 Hz,1010 nits,Android 15,IP64,5300 mAh,35 W,199 g,Khung kim loại & Mặt lưng kim loại,"OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.1",Hỗ trợ 4G,"Type-C, 3.5 mm"
333834,Điện thoại HONOR X5b 4GB/64GB,2160000,HONOR,Smartphone,4.9,7122,https://www.thegioididong.com/dtdd/honor-x5b,01/2025,2025-09-17 01:12:48,MediaTek Helio G36 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.6 GHz,IMG PowerVR GE8320,4 GB,64 GB,Chính 13 MP & Ống kính phụ,5 MP,Kính thường,"6.56""",TFT LCD,HD+ (720 x 1612 Pixels),90 Hz,530 nits,Android 14,,5200 mAh,10 W,194 g,Khung & Mặt lưng nhựa,"OTG, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.1",Hỗ trợ 4G,"Type-C, 3.5 mm"
338919,Điện thoại vivo Y19s Pro 6GB/128GB,4900000,vivo,Smartphone,5.0,10503,https://www.thegioididong.com/dtdd/vivo-y19s-pro-6gb,06/2025,2025-09-17 01:12:49,Unisoc Tiger T612,1.8 GHz,Mali-G57,6 GB,128 GB,Chính 50 MP & Phụ 0.08 MP,5 MP,Kính cường lực,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,1000 nits,Android 15,IP64,6000 mAh,44 W,200 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.2, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
327192,Điện thoại OPPO Reno12 5G 12GB/512GB,10740000,OPPO,Smartphone,4.9,47381,https://www.thegioididong.com/dtdd/oppo-reno12-5g-12gb-512gb,07/2024,2025-09-17 01:12:49,MediaTek Dimensity 7300-Energy 5G 8 nhân,4 nhân 2.5 GHz & 4 nhân 2 GHz,Mali-G615,12 GB,512 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực Corning Gorilla Glass 7i,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),120 Hz,1200 nits,Android 14,IP65,5000 mAh,80 W,177 g,Khung nhựa & Mặt lưng kính,"OTG, NFC, Hồng ngoại, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C
320336,Điện thoại Xiaomi 15 5G 12GB/512GB,24500000,Xiaomi,Smartphone,4.9,1125,https://www.thegioididong.com/dtdd/xiaomi-15,03/2025,2025-09-17 01:12:49,Qualcomm Snapdragon 8 Elite 8 nhân,2 nhân 4.32 GHz & 6 nhân 3.53 GHz,Adreno 830,12 GB,512 GB,3 camera 50 MP,32 MP,Kính cường lực Xiaomi Shield,"6.36""",AMOLED,1.5K (1200 x 2670 Pixels),120 Hz,3200 nits,Xiaomi HyperOS 2,IP68,5240 mAh,90 W,191 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"OTG, NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v6.0",Hỗ trợ 5G,Type-C
328750,Điện thoại Samsung Galaxy A06 6GB/128GB,3530000,Samsung,Smartphone,4.9,197207,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-6gb-128gb,08/2024,2025-09-17 01:12:49,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,6 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực,"6.7""",PLS LCD,HD+ (720 x 1600 Pixels),60 Hz,576 nits,Android 14,,5000 mAh,25 W,189 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 4G,"Type-C, 3.5 mm"
328453,Điện thoại OPPO A3 6GB/128GB,4900000,OPPO,Smartphone,4.9,5148,https://www.thegioididong.com/dtdd/oppo-a3-6gb-128gb,08/2024,2025-09-17 01:12:50,Snapdragon 6s Gen 1 8 nhân,4 nhân 2.1 GHz & 4 nhân 2.0 GHz,Adreno 610,6 GB,128 GB,Chính 50 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, v5.0, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
329892,Điện thoại Xiaomi 14T 5G 12GB/512GB Xanh,12740000,Xiaomi,Smartphone,4.9,8310,https://www.thegioididong.com/dtdd/xiaomi-14t-5g-12gb-512gb-xanh,09/2024,2025-09-17 01:12:50,MediaTek Dimensity 8300 Ultra 8 nhân,"1 nhân 3.35 GHz, 3 nhân 3.2 GHz & 4 nhân 2.2 GHz",Mali-G615,12 GB,512 GB,"Chính 50 MP & Phụ 50 MP, 12 MP",32 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),144 Hz,4000 nits,Xiaomi HyperOS (Android 14),IP68,5000 mAh,67 W,195 g,Khung nhựa & Mặt lưng kính,"OTG, NFC, Hồng ngoại, v5.4, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
329137,Điện thoại iPhone 16 512GB,28390000,iPhone (Apple),Smartphone,5.0,300,https://www.thegioididong.com/dtdd/iphone-16-512gb,09/2024,2025-09-17 01:12:51,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,2000 nits,iOS 18,IP68,22 giờ,20 W,170 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi 7",Hỗ trợ 5G,Type-C
324893,Điện thoại HONOR X8b 8GB/512GB,7560000,HONOR,Smartphone,4.9,16168,https://www.thegioididong.com/dtdd/honor-x8b,04/2024,2025-09-17 01:12:51,Snapdragon 680,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,512 GB,"Chính 108 MP & Phụ 5 MP, 2 MP",50 MP,Kính cường lực HONOR,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),90 Hz,2000 nits,Android 13,,4500 mAh,35 W,166 g,"Khung kim loại & Mặt lưng kính (Đen, Bạc) | Da thực vật (Xanh lá)","OTG, v5.0, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,Type-C
329865,Điện thoại Tecno Spark GO 1 3GB/64GB,2160000,Tecno,Smartphone,4.9,19804,https://www.thegioididong.com/dtdd/tecno-spark-go-1,09/2024,2025-09-17 01:12:51,Unisoc T615 8 nhân,2 nhân 1.8 GHz & 6 nhân 1.6 GHz,,3 GB,64 GB,Chính 13 MP & Phụ AI,8 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1600 Pixels),120 Hz,480 nits,Android 14 Go,IP54,5000 mAh,15 W,192 g,Khung & Mặt lưng nhựa,"OTG, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.2",Hỗ trợ 4G,"Type-C, 3.5 mm"
