id,name,price,brand,category,chipset,ram,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
338737,Điện thoại Samsung Galaxy Z Flip7 5G 12GB/512GB,30990000,Samsung,Smartphone,,,,,,,,,,5.0,66,https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7-512gb,07/2025,2025-08-31 18:48:40
329150,Điện thoại iPhone 16 Pro Max 512GB,36790000,iPhone (Apple),Smartphone,,,,,,,,,,5.0,32658,https://www.thegioididong.com/dtdd/iphone-16-pro-max-512gb,09/2024,2025-08-31 18:48:40
329329,Điện thoại realme Note 60 4GB/128GB,3330000,realme,Smartphone,,,,,,,,,,4.9,20650,https://www.thegioididong.com/dtdd/realme-note-60-4gb-128gb,09/2024,2025-08-31 18:48:40
323543,Điện thoại OPPO A60 8GB/128GB,5400000,OPPO,Smartphone,,,,,,,,,,4.9,294265,https://www.thegioididong.com/dtdd/oppo-a60-128gb,04/2024,2025-08-31 18:48:40
305658,Điện thoại iPhone 15 Pro Max 256GB,26890000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,243597,https://www.thegioididong.com/dtdd/iphone-15-pro-max,09/2023,2025-08-31 18:48:41
337713,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,11160000,Xiaomi,Smartphone,,,,,,,,,,4.9,9318,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,01/2025,2025-08-31 18:48:41
303716,Điện thoại iPhone 15 256GB,18490000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,17076,https://www.thegioididong.com/dtdd/iphone-15-256gb,09/2023,2025-08-31 18:48:41
329865,Điện thoại Tecno Spark GO 1 3GB/64GB,2160000,Tecno,Smartphone,,,,,,,,,,4.9,19523,https://www.thegioididong.com/dtdd/tecno-spark-go-1,09/2024,2025-08-31 18:48:41
338739,Điện thoại Samsung Galaxy Z Fold7 5G 12GB/512GB,47990000,Samsung,Smartphone,,,,,,,,,,5.0,340,https://www.thegioididong.com/dtdd/samsung-galaxy-z-fold7-512gb,07/2025,2025-08-31 18:48:41
329135,Điện thoại iPhone 16 128GB,18890000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,18486,https://www.thegioididong.com/dtdd/iphone-16,09/2024,2025-08-31 18:48:42
333352,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/1TB,34180000,Samsung,Smartphone,,,,,,,,,,5.0,901,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-1tb,01/2025,2025-08-31 18:48:42
329138,Điện thoại iPhone 16 Plus 128GB,21990000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,18743,https://www.thegioididong.com/dtdd/iphone-16-plus,09/2024,2025-08-31 18:48:43
321434,Điện thoại realme Note 50 3GB/64GB,0,realme,Smartphone,,,,,,,,,,4.9,69257,https://www.thegioididong.com/dtdd/realme-note-50-64gb,01/2024,2025-08-31 18:48:43
323546,Điện thoại Masstel Fami 50 4G,590000,Masstel,Smartphone,,,,,,,,,,4.9,56954,https://www.thegioididong.com/dtdd/masstel-fami-50,04/2024,2025-08-31 18:48:43
335177,Điện thoại Samsung Galaxy A56 5G 8GB/128GB,9310000,Samsung,Smartphone,,,,,,,,,,4.9,1644,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-128gb,03/2025,2025-08-31 18:48:43
333351,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/512GB,28680000,Samsung,Smartphone,,,,,,,,,,5.0,3681,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-512gb,01/2025,2025-08-31 18:48:43
340259,Điện thoại OPPO A5i 4GB/64GB,3290000,OPPO,Smartphone,,,,,,,,,,4.9,1122,https://www.thegioididong.com/dtdd/oppo-a5i-4gb-64gb,07/2025,2025-08-31 18:48:44
325799,Điện thoại Xiaomi Redmi 13 8GB/128GB,4210000,Xiaomi,Smartphone,,,,,,,,,,4.9,154334,https://www.thegioididong.com/dtdd/xiaomi-redmi-13,06/2024,2025-08-31 18:48:44
223602,Điện thoại iPhone 13 128GB,11490000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,243243,https://www.thegioididong.com/dtdd/iphone-13,09/2021,2025-08-31 18:48:44
329137,Điện thoại iPhone 16 512GB,28390000,iPhone (Apple),Smartphone,,,,,,,,,,5.0,292,https://www.thegioididong.com/dtdd/iphone-16-512gb,09/2024,2025-08-31 18:48:46
333770,Điện thoại HONOR X5b Plus 4GB/128GB,2740000,HONOR,Smartphone,,,,,,,,,,4.9,9695,https://www.thegioididong.com/dtdd/honor-x5b-plus,01/2025,2025-08-31 18:48:46
320336,Điện thoại Xiaomi 15 5G 12GB/512GB,23000000,Xiaomi,Smartphone,,,,,,,,,,4.9,1025,https://www.thegioididong.com/dtdd/xiaomi-15,03/2025,2025-08-31 18:48:46
335918,Điện thoại Xiaomi Redmi A5 4GB/128GB,3240000,Xiaomi,Smartphone,,,,,,,,,,4.9,18586,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-4gb-128gb,04/2025,2025-08-31 18:48:47
320730,Điện thoại Xiaomi Redmi Note 14 Pro 8GB/256GB,6950000,Xiaomi,Smartphone,,,,,,,,,,4.9,59457,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro,01/2025,2025-08-31 18:48:47
336618,Điện thoại realme 14T 5G 12GB/256GB,8530000,realme,Smartphone,,,,,,,,,,5.0,2989,https://www.thegioididong.com/dtdd/realme-14t-5g,05/2025,2025-08-31 18:48:47
