sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,sound_tech,compatible,control,connectivity,water_resistant,ports,battery,case_battery,weight
328322,Tai nghe Bluetooth True Wireless JBL Live Beam 3,3915000,JBL,Earbuds,4.9,624,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-jbl-live-beam-3,,2025-09-22 09:04:37,"Active Noise Cancelling, Công nghệ ENC, JBL Signature Sound, 10 mm Dynamic Driver, JBL Spatial Sound","macOS, Android, iOS, Windows",Cảm ứng,Bluetooth 5.3,,Type-C,Dùng 12 giờ - Sạc 1 giờ,Dùng 36 giờ - Sạc 2 giờ,5 g
332559,Tai nghe Bluetooth True Wireless Sony WF-L910,3890000,Sony,Earbuds,5.0,3,https://www.thegioididong.com/tai-nghe/tai-nghe-tws-sony-wf-l910,,2025-09-22 09:04:37,"Âm thanh môi trường, Driver 11 mm, Active Noise Cancellation, 360 Reality Audio, DSEE","macOS, ChromeOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng 8 giờ - Sạc Khoảng 1.5 giờ,Dùng 22 giờ - Sạc 2.5 giờ,5.1 g
287888,Tai nghe Bluetooth True Wireless OPPO ENCO Buds 2 ETE41,590000,OPPO,Earbuds,4.9,125514,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-oppo-enco-buds-2-ete41-trang,,2025-09-22 09:04:37,"codec SBC, Công nghệ ENC, codec AAC","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.2,IPX4,Type-C,Dùng 7 giờ - Sạc 1.5 giờ,Dùng 28 giờ - Sạc 3 giờ,4 g
330711,Tai nghe Bluetooth True Wireless Rezo Air 5 Deluxe ANC,780000,Rezo,Earbuds,4.9,3697,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc,,2025-09-22 09:04:37,"Active Noise Cancellation, Driver 13 mm","macOS, Android, iOS, Windows",Cảm ứng,Bluetooth 5.4,,Type-C,Dùng 5 giờ - Sạc Khoảng 1.5 giờ,Dùng 20 giờ - Sạc Khoảng 1.5 giờ,4 g
324742,Tai nghe Bluetooth True Wireless OPPO Enco Buds 2 Pro E510A,790000,OPPO,Earbuds,4.9,4116,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-oppo-enco-buds-2-pro-e510a,,2025-09-22 09:04:38,"Dolby Atmos, Dirac Audio Tuner, Dynamic Driver 12.4 mm, Công nghệ ENC","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IP55,Type-C,Dùng 8 giờ - Sạc 2 giờ,Dùng 38 giờ - Sạc 2 giờ,4.3 g
327962,Tai nghe Bluetooth Chụp Tai Gaming Sony INZONE H9 WH-G900N,4400000,Sony,Headphone,5.0,9,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-gaming-sony-inzone-h9-wh-g900n,,2025-09-22 09:04:39,"Âm thanh môi trường, Công nghệ ENC, 360 Spatial Sound, Driver 40 mm","macOS, ChromeOS, PS5, Android, iOS, Windows","Phím nhấn, Bánh xe lăn","Bộ thu phát USB, Bluetooth 5.0",,"Type-C, Type C",Dùng 32 giờ - Sạc 3.5 giờ,,330 g
337176,Tai nghe Bluetooth Chụp Tai Gaming Logitech Pro X 2,6085000,Logitech,Headphone,5.0,1,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-gaming-logitech-pro-x-2,,2025-09-22 09:04:39,Driver 50 mm,"macOS, ChromeOS, PlayStation 4, PlayStation 5, Android, iOS, Windows, iPadOS (iPad)","Phím nhấn, Bánh xe lăn","LIGHTSPEED USB, Bluetooth",,"Type-C, 3.5 mm",Dùng 50 giờ - Sạc 4 giờ,,345 g
344521,Tai nghe Bluetooth Open-Ear True Wireless JBL Sense Lite,2590000,JBL,Earbuds,,,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-open-ear-true-wireless-jbl-sense-lite,,2025-09-22 09:04:39,"Công nghệ, Âm thanh mở (OpenSound)","macOS, Android, iOS, Windows",Cảm ứng chạm/vuốt,Bluetooth 5.4,IP54,Type-C,Dùng 8 giờ - Sạc 2 giờ,Dùng 24 giờ - Sạc Khoảng 2 giờ,9.5 g
338171,Tai nghe Bluetooth True Wireless Sony WF-C710N,2200000,Sony,Earbuds,4.9,268,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-sony-wf-c710n,,2025-09-22 09:04:39,"Driver 5 mm, Dolby Atmos, Active Noise Cancellation, 360 Spatial Sound, Ambient Sound, 360 Reality Audio, DSEE, Equalizer","macOS, ChromeOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng Khoảng 8.5 giờ (khi bật ANC) - Sạc Khoảng 1.5 giờ,Dùng 30 giờ - Sạc Khoảng 3.5 giờ,5.2 g
322728,Tai nghe Bluetooth truyền xương Shokz OPENRUN S803,2990000,Shokz,Earbuds,4.9,198,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-truyen-am-thanh-qua-xuong-shokz-openrun-s803,,2025-09-22 09:04:39,"Truyền âm thanh qua xương thế hệ 8, PremiumPitch 2.0+","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.1,IP67,Cảm ứng từ,Dùng 8 giờ - Sạc 1.5 giờ,,26 g
322728,Tai nghe Bluetooth truyền xương Shokz OPENRUN S803,2990000,Shokz,Earbuds,4.9,198,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-truyen-am-thanh-qua-xuong-shokz-openrun-s803,,2025-09-22 09:04:40,"Truyền âm thanh qua xương thế hệ 8, PremiumPitch 2.0+","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.1,IP67,Cảm ứng từ,Dùng 8 giờ - Sạc 1.5 giờ,,26 g
322730,Tai nghe Bluetooth True Wireless Shokz OPENFIT T910,4240000,Shokz,Earbuds,4.9,120,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-shokz-openfit-t910,,2025-09-22 09:04:40,Dẫn truyền khí DirectPitch,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.2,IP54,Type-C,Dùng 7 giờ - Sạc 1 giờ,Dùng 28 giờ - Sạc 2 giờ,8.3 g
315014,Tai nghe Bluetooth AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3,5590000,Apple,Earbuds,4.9,30876,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-airpods-pro-gen-2-magsafe-charge-usb-c-apple-mtjv3,,2025-09-22 09:04:41,"Active Noise Cancellation, Chip Apple H2, Adaptive EQ, Ambient Sound","Android, iOS, Windows, macOS (Macbook, iMac)",Cảm ứng chạm,Bluetooth 5.3,IP54,"Sạc MagSafe, Type-C",Dùng 6 giờ - Sạc Hãng không công bố,Dùng 30 giờ - Sạc Hãng không công bố,5.3 g
286604,Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra,1590000,Asus,Earbuds,4.9,384,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-gaming-asus-rog-cetra,,2025-09-22 09:04:41,Hybrid ANC,"macOS, Nintendo Switch, Android, iOS (iPhone), Windows",Cảm ứng chạm,Bluetooth 5.0,IPX4,Type-C,Dùng 5.5 giờ - Sạc 33 phút,Dùng 27 giờ - Sạc 2.5 giờ,5 g
330071,Tai nghe Có dây Type C Xiaomi,160000,Xiaomi,Earphones,4.9,17453,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-ep-type-c-xiaomi,,2025-09-22 09:04:41,Dynamic Driver 12.4 mm,Thiết bị hỗ trợ chuyển đổi âm thanh qua cổng Type C,Phím nhấn,,,Type C,,,12.82 g
310172,Tai nghe Bluetooth True Wireless AVA+ FreeGo W26,200000,AVA+,Earbuds,4.9,244994,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-ava-freego-w26,,2025-09-22 09:04:43,,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,,Type-C,Dùng 3 - 4 giờ - Sạc 1 giờ,Dùng 16 giờ - Sạc 2 giờ,3.6 g
236016,Tai nghe Bluetooth AirPods 2 Lightning Charge Apple MV7N2,2690000,Apple,Earbuds,4.9,30540,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-airpods-2-apple-mv7n2-trang,,2025-09-22 09:04:43,Chip Apple H1,"Android, iOS (iPhone), Windows",Cảm ứng chạm,Bluetooth 5.0,,Lightning,Dùng 5 giờ - Sạc 2 giờ,Dùng 24 giờ - Sạc 2 giờ,4 g
333458,Tai nghe TWS Alpha Works AW-Curve 200,390000,Alpha Works,Earbuds,4.9,3180,https://www.thegioididong.com/tai-nghe/tai-nghe-tws-alpha-works-aw-curve-200,,2025-09-22 09:04:47,"Âm thanh Hi-Fi, Công nghệ ENC, Driver 13 mm","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.4,IPX4,Type-C,Dùng 4 giờ - Sạc 1 giờ,Dùng 20 giờ - Sạc 2 giờ,3.8 g
325122,Tai nghe Bluetooth True Wireless AVA+ Buds Life Air 3,420000,AVA+,Earbuds,4.9,38143,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-ava-buds-life-air-3,,2025-09-22 09:04:47,Công nghệ ENC,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.4,,Type-C,Dùng 5 giờ - Sạc Khoảng 1.5 giờ,Dùng 20 giờ - Sạc Hãng không công bố,3.5 g
332586,Tai nghe Bluetooth True Wireless soundcore Liberty 4 Pro A3954,2490000,soundcore,Earbuds,5.0,138,https://www.thegioididong.com/tai-nghe/tai-nghe-tws-soundcore-liberty-4-pro-a3954,,2025-09-22 09:04:47,"Loa tweeter phủ titan, Driver 10.5 mm, Âm thanh Hi-Fi, Active Noise Cancellation, Hi-Res Audio, codec LDAC, 360 Spatial Sound, 360 Reality Audio",Các thiết bị có hỗ trợ Bluetooth,Cảm ứng chạm,Bluetooth 5.3,IPX5,Type-C,Dùng 10 giờ - Sạc 1 giờ,Dùng 40 giờ - Sạc 1 giờ,2.94 g
310796,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 4 Active,0,Xiaomi,Earbuds,4.9,62346,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-4-active,,2025-09-22 09:04:47,Công nghệ ENC,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng 5 giờ - Sạc 2 giờ,Dùng 28 giờ - Sạc 2 giờ,3.65 g
337180,Tai nghe Bluetooth Chụp Tai Gaming Asus ROG PELTA,3490000,Asus,Headphone,5.0,11,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-gaming-asus-rog-pelta,,2025-09-22 09:04:48,"Âm thanh nổi, Driver 50 mm","macOS, PC, PlayStation 4, PlayStation 5, Nintendo Switch, Android, iOS, Windows","Phím nhấn, Bánh xe lăn","2.4 GHz, Bluetooth",,"Type-C, Type C",Dùng 70 giờ - Sạc 2 giờ,,309 g
335292,Tai nghe Bluetooth True Wireless Xiaomi Buds 5 Pro BT,5190000,Xiaomi,Earbuds,5.0,34,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-xiaomi-buds-5-pro-bt,,2025-09-22 09:04:49,"Qualcomm aptX Audio, Personalised dimensional audio, LE Audio, Harman AudioEFX, codec SBC, Active Noise Cancelling, codec AAC","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.4,IP54,Type-C,Dùng 8 giờ - Sạc Khoảng 1 giờ,Dùng 40 giờ - Sạc Khoảng 2 giờ,5.6 g
337462,Tai nghe Bluetooth True Wireless Baseus Bass BD1,390000,Baseus,Earbuds,4.9,830,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-baseus-bass-bd1,,2025-09-22 09:04:50,"Punchy Sound, Driver 8.6 mm, Công nghệ ENC","macOS, Android, iOS, Windows",Cảm ứng,Bluetooth 5.4,IP55,Type-C,Dùng Khoảng 8 giờ ( âm lượng 50%) - Sạc Khoảng 1.5 giờ,Dùng 35 giờ - Sạc Khoảng 1.5 giờ,3.8 g
313700,Tai nghe Bluetooth True Wireless Sony WF1000XM5,5290000,Sony,Earbuds,5.0,261,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-sony-wf1000xm5,,2025-09-22 09:04:50,"Bộ xử lý tích hợp V2, DSEE Extreme (Cơ chế tăng cường âm thanh kỹ thuật số), Hi-Res Audio, codec SBC, Active Noise Cancelling, Công nghệ ENC, Chống ồn HD QN2e, codec LDAC, Ambient Sound, codec AAC, 360 Reality Audio, Khử tiếng ồn DNN, Adaptive Sound Control, Equalizer","macOS, PS5, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng 12 giờ - Sạc 1.5 giờ,Dùng 28 giờ - Sạc 2 giờ,5.9 g
337461,Tai nghe Bluetooth Chụp Tai Gaming HP HyperX Cloud Jet,1790000,HP HyperX,Headphone,5.0,20,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-gaming-hp-hyperx-cloud-jet,,2025-09-22 09:04:50,Driver 40 mm,"PC, Mobile, Mac, PlayStation 4, PlayStation 5","Phím nhấn, Bánh xe lăn","2.4 GHz, Bluetooth 5.2",,"Type-C, Type C",Dùng 25 giờ - Sạc 4.5 giờ,,545 g
341110,Tai nghe Chụp Tai Gaming Baseus GoPlay 1+ Max,850000,Baseus,Headphone,5.0,13,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-gaming-baseus-goplay-1-max,,2025-09-22 09:04:51,"SNR, Dual Large Driver 40 mm + 10 mm, Âm thanh vòm 7.1",Các thiết bị có cổng âm thanh 3.5 mm,Phím nhấn,,,3.5 mm,,,258 g
332197,Tai nghe Bluetooth chụp tai Beats Studio Pro USB C,7890000,Beats,Headphone,5.0,19,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-beats-studio-pro-usb-c,,2025-09-22 09:04:51,"Active Noise Cancellation, 360 Spatial Sound, Driver 40 mm","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth Class 1,,"Type-C, 3.5 mm",Dùng 40 giờ - Sạc Hãng không công bố,,260 g
320250,Tai nghe Bluetooth Chụp Tai Havit H667BT,400000,HAVIT,Headphone,4.9,12411,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-havit-h667bt,,2025-09-22 09:04:52,,"macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 20 giờ - Sạc 1.5 giờ,,211 g
322728,Tai nghe Bluetooth truyền xương Shokz OPENRUN S803,2990000,Shokz,Earbuds,4.9,198,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-truyen-am-thanh-qua-xuong-shokz-openrun-s803,,2025-09-22 09:05:11,"Truyền âm thanh qua xương thế hệ 8, PremiumPitch 2.0+","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.1,IP67,Cảm ứng từ,Dùng 8 giờ - Sạc 1.5 giờ,,26 g
341798,Tai nghe Bluetooth Chụp Tai Logitech Zone 300 (imei),1450000,Logitech,Headphone,5.0,22,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-logitech-zone-300-imei,,2025-09-22 09:05:11,Driver 30 mm,"macOS, ChromeOS, PlayStation 4, PlayStation 5, Android, iOS, Windows, iPadOS (iPad)",Phím nhấn,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 20 giờ - Sạc Khoảng 2 giờ,,122 g
341791,Tai nghe Có dây Gaming Logitech G333 (imei),950000,Logitech,Earphones,5.0,61,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-gaming-logitech-g333-imei,,2025-09-22 09:05:12,Công nghệ Dual Driver,"Xbox, PlayStation, PC, Nintendo Switch, Android, iOS, Windows",Phím nhấn,,,3.5 mm,,,19 g
341105,Tai nghe Bluetooth True Wireless Shokz T921 OPENFIT 2+,5590000,Shokz,Earbuds,5.0,15,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-shokz-t921-openfit-2,,2025-09-22 09:05:14,"Shokz OpenBass, Dẫn truyền khí DirectPitch 2.0, DualBoost, Dolby Audio","macOS, Android, iOS, Windows","Cảm ứng, Phím nhấn",Bluetooth 5.4,IP55,Type-C,Dùng 11 giờ - Sạc 1 giờ,Dùng 48 giờ - Sạc Khoảng 1.6 giờ,9.4 ± 0.2 g
332557,Tai nghe Bluetooth True Wireless Sony WF-LS910N,3790000,Sony,Earbuds,5.0,15,https://www.thegioididong.com/tai-nghe/tai-nghe-tws-sony-wf-ls910n,,2025-09-22 09:05:16,"Dynamic Driver 8.4 mm, Active Noise Cancellation, Ambient Sound, 360 Reality Audio, DSEE","macOS, ChromeOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng 8 giờ - Sạc Khoảng 2 giờ,Dùng 21 giờ - Sạc 3 giờ,4.9 g
322216,Tai nghe Bluetooth True Wireless Baseus Bowie E11,290000,Baseus,Earbuds,4.9,3190,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-baseus-bowie-e11,,2025-09-22 09:05:16,Công nghệ ENC,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,,Type-C,Dùng Khoảng 7 giờ (âm lượng 70%) - Sạc 1.5 giờ,Dùng 30 giờ - Sạc 1.5 giờ,3.6 g
310123,Tai nghe Bluetooth True Wireless HAVIT TW967,0,HAVIT,Earbuds,4.9,23849,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-havit-tw967,,2025-09-22 09:05:18,,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.1,,Type-C,Dùng 5 giờ - Sạc 1.5 giờ,Dùng 18 giờ - Sạc 2 giờ,4 g
321922,Tai nghe Có dây AVA+ LiveBass S1018,75000,AVA+,Earphones,4.9,29840,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-ava-livebass-s1018,,2025-09-22 09:05:20,,,Phím nhấn,,,3.5 mm,,,72 g
335707,Tai nghe Có Dây Type C JBL T310C,575000,JBL,Earphones,5.0,222,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-type-c-jbl-t310cblk,,2025-09-22 09:05:21,"Driver 9 mm, JBL Pure Bass Sound, Hi-Res Audio, Adaptive EQ",Thiết bị hỗ trợ chuyển đổi âm thanh qua cổng Type C,Phím nhấn,,,Type C,,,14.3 g
313697,Tai nghe Bluetooth Chụp Tai Sony WH-CH720N,2395000,Sony,Headphone,4.9,1179,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-sony-wh-ch720n,,2025-09-22 09:05:21,"Bộ xử lý tích hợp V1, codec SBC, Chống ồn kỹ thuật số, Công nghệ ENC, Công nghệ lọc tiếng ồn, Ambient Sound, codec AAC, 360 Reality Audio, DSEE, Adaptive Sound Control, Equalizer","macOS, ChromeOS, PS5, Android, iOS, Windows",Phím nhấn,Bluetooth 5.2,,"Type-C, 3.5 mm",Dùng 50 giờ - Sạc 3.5 giờ,,192 g
339344,Tai nghe Bluetooth True Wireless Havit TW943 Pro,490000,HAVIT,Earbuds,4.9,2274,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-havit-tw943-pro,,2025-09-22 09:05:21,"Chống ồn chủ động, Công nghệ ENC","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,,Type-C,Dùng 6 giờ - Sạc Khoảng 2 giờ,Dùng 28 giờ - Sạc Khoảng 2.5 giờ,8.7 g
320942,Tai nghe Bluetooth True Wireless Baseus Bowie E13,270000,Baseus,Earbuds,4.9,8262,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-baseus-bowie-e13,,2025-09-22 09:05:24,,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,,Type-C,Dùng Khoảng 6 giờ (âm lượng 70%) - Sạc 1 giờ,Dùng 30 giờ - Sạc 1.5 giờ,3.9 g
330247,Tai nghe Bluetooth True Wireless AVA+ FreeGo W28,260000,AVA+,Earbuds,4.9,139043,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-ava-freego-w28,,2025-09-22 09:05:24,,"macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.4,,Type-C,Dùng 4 giờ - Sạc 2 giờ,Dùng 16 giờ - Sạc 2 giờ,3.1 g
339343,Tai nghe Bluetooth True Wireless Havit TW923 Pro,590000,HAVIT,Earbuds,5.0,1480,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-havit-tw923-pro,,2025-09-22 09:05:25,"Chống ồn chủ động, Công nghệ ENC","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.4,IPX4,Type-C,Dùng 6 giờ - Sạc Khoảng 1.5 giờ,Dùng 30 giờ - Sạc Khoảng 2.5 giờ,9 g
324709,Tai nghe Bluetooth True Wireless Baseus Bowie E20,390000,Baseus,Earbuds,4.9,36864,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-baseus-bowie-e20,,2025-09-22 09:05:26,"Công nghệ ENC, Khử tiếng ồn DNN","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX5,Type-C,Dùng 5 giờ - Sạc 1.5 giờ,Dùng 33 giờ - Sạc 1.5 giờ,4.1 g
326708,Tai nghe Bluetooth chụp tai Marshall Major V,3800000,Marshall,Headphone,5.0,610,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-marshall-major-v,,2025-09-22 09:05:26,"Marshall Signature Sound, EQ Sound, Công nghệ ENC, Driver 40 mm","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 100 giờ - Sạc 3 giờ,,186 g
332559,Tai nghe Bluetooth True Wireless Sony WF-L910,3890000,Sony,Earbuds,5.0,3,https://www.thegioididong.com/tai-nghe/tai-nghe-tws-sony-wf-l910,,2025-09-22 09:05:27,"Âm thanh môi trường, Driver 11 mm, Active Noise Cancellation, 360 Reality Audio, DSEE","macOS, ChromeOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng 8 giờ - Sạc Khoảng 1.5 giờ,Dùng 22 giờ - Sạc 2.5 giờ,5.1 g
329161,AirPods Max cổng USB C,12090000,Apple,Headphone,5.0,800,https://www.thegioididong.com/tai-nghe/airpods-max-cong-usb-c,,2025-09-22 09:05:29,"Spatial Audio, Active Noise Cancellation, Chip Apple H1, Adaptive EQ, Transparency Mode","Android, iOS (iPhone), iPadOS (iPad), macOS (Macbook, iMac)","Phím nhấn, Bánh xe lăn",Bluetooth 5.0,,Type-C,Dùng 20 giờ - Sạc 3 giờ,,386.2 g
264068,Tai nghe Có Dây Samsung IA500,240000,Samsung,Earphones,4.9,13229,https://www.thegioididong.com/tai-nghe/nhet-tai-samsung-ia500-den,,2025-09-22 09:05:29,,"macOS, Android, iOS (iPhone), Windows",Phím nhấn,,,3.5 mm,,,14.76 g
325342,Tai nghe Bluetooth chụp tai Marshall Monitor II A.N.C.,7850000,Marshall,Headphone,5.0,81,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-marshall-monitor-ii-a-n-c,,2025-09-22 09:05:30,"Marshall Signature Sound, Active Noise Cancelling, Driver 40 mm","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.0,,"Type-C, 3.5 mm",Dùng 45 giờ - Sạc 2 giờ,,320 g
311187,Tai nghe Bluetooth Chụp Tai Havit H661BT,350000,HAVIT,Headphone,4.9,19648,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-havit-h661bt,,2025-09-22 09:05:31,,"macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 12 giờ - Sạc 2 giờ,,176 g
324581,Tai nghe Bluetooth Chụp Tai JBL Live 670NC,2690000,JBL,Headphone,4.9,133,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-jbl-live-670nc,,2025-09-22 09:05:31,"Hi-Res Audio, Ambient Aware, JBL Signature Sound, True Adaptive Noise Cancelling, Driver 40 mm","macOS, Android, iOS, Windows",Phím nhấn,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 65 giờ - Sạc 3 giờ,,217 g
327960,Tai nghe Chụp Tai Gaming Sony INZONE H5 WH-G500,2540000,Sony,Headphone,5.0,46,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-gaming-sony-inzone-h5-wh-g500,,2025-09-22 09:05:33,"Công nghệ ENC, 360 Spatial Sound, Driver 40 mm","macOS, PS5, Windows","Phím nhấn, Bánh xe lăn",Bộ thu phát USB,,"Type-C, 3.5 mm",Dùng 28 giờ - Sạc 3.5 giờ,,260 g
330478,Tai nghe Bluetooth Open-Ear True Wireless AVA+ FreeGo OWS04,530000,AVA+,Earbuds,4.9,10287,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-open-ear-true-wireless-ava-freego-ows04,,2025-09-22 09:05:34,,"macOS, Android, iOS, Windows",Cảm ứng,Bluetooth 5.4,IPX4,Type-C,Dùng 6 giờ - Sạc 1.5 giờ,Dùng 28 giờ - Sạc 1.5 giờ,7 g
327962,Tai nghe Bluetooth Chụp Tai Gaming Sony INZONE H9 WH-G900N,4400000,Sony,Headphone,5.0,9,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-gaming-sony-inzone-h9-wh-g900n,,2025-09-22 09:05:36,"Âm thanh môi trường, Công nghệ ENC, 360 Spatial Sound, Driver 40 mm","macOS, ChromeOS, PS5, Android, iOS, Windows","Phím nhấn, Bánh xe lăn","Bộ thu phát USB, Bluetooth 5.0",,"Type-C, Type C",Dùng 32 giờ - Sạc 3.5 giờ,,330 g
325339,Tai nghe Bluetooth True Wireless Marshall Minor IV,3270000,Marshall,Earbuds,4.9,1097,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-marshall-minor-iv,,2025-09-22 09:05:37,"Marshall Signature Sound, Driver 12 mm","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,IPX4,Type-C,Dùng 7 giờ - Sạc 1.5 giờ,Dùng 30 giờ - Sạc 2 giờ,3.695 g
330556,Tai nghe Bluetooth Chụp tai soundcore H30i,490000,soundcore,Headphone,5.0,1206,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-soundcore-h30i-a3012,,2025-09-22 09:05:37,"Bassup, Driver 40 mm","Android, iOS, Windows, iOS (iPhone)",Phím nhấn,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 70 giờ - Sạc 2 giờ,,183 g
339853,Tai nghe Bluetooth chụp tai JBL Tour One M3,9805000,JBL,Headphone,5.0,1,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-chup-tai-jbl-tour-one-m3,,2025-09-22 09:05:38,"Công nghệ phát sóng Auracast, Hi-Res Audio, codec LDAC, 360 Spatial Sound, JBL Pro Sound, True Adaptive Noise Cancelling, Driver 40 mm","macOS, Android, iOS, Windows",Cảm ứng chạm,Bluetooth 5.3,,"Type-C, 3.5 mm",Dùng 70 giờ (khi tắt ANC) - Sạc 2 giờ,,278 g
