id,name,price,brand,category,chipset,storage,screen_size,screen_tech,operating_system,connectivity,battery,rating,reviews_count,url,created_at,updated_at
316008,Apple Watch SE 2 GPS 40mm viền nhôm dây vải,5090000,Apple,Smartband,,,,,,,,4.9,477,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-40mm-vien-nhom-day-vai,09/2024,2025-08-31 18:49:08
339434,Đồng hồ định vị trẻ em Masstel Smart Hero Star,1090000,Masstel,Smartwatch,,,,,,,,4.9,1307,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-star,2025,2025-08-31 18:49:08
321818,Xiaomi Watch 2 47.8mm dây silicone,2800000,Xiaomi,Smartwatch,,,,,,,,4.9,1245,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-2,04/2024,2025-08-31 18:49:08
236901,Đồng hồ định vị trẻ em Kidcare S6 4G Xanh Dorablue,1650000,Kidcare,Smartwatch,,,,,,,,4.9,8632,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-day-silicone-xanh,5/2021,2025-08-31 18:49:09
322839,Garmin Lily 2 34mm dây silicone,6260000,Garmin,Smartband,,,,,,,,5.0,259,https://www.thegioididong.com/dong-ho-thong-minh/garmin-lily-2,03/2024,2025-08-31 18:49:09
341454,Amazfit Balance 2 47.4mm dây silicone,7290000,Amazfit,Smartwatch,,,,,,,,5.0,16,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-balance-2,07/2025,2025-08-31 18:49:10
306530,BeFit WatchFit 46.7mm dây silicone,590000,BeFit,Smartwatch,,,,,,,,4.9,28963,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-fit,4/2023,2025-08-31 18:49:11
334984,Garmin Instinct 3 Solar 50mm dây silicone,12070000,Garmin,Smartwatch,,,,,,,,5.0,19,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-solar-50mm,02/2025,2025-08-31 18:49:11
310856,Samsung Galaxy Watch6 Classic 43mm dây silicone,4990000,Samsung,Smartwatch,,,,,,,,4.9,2066,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch6-classic-43mm,07/2023,2025-08-31 18:49:11
329477,Garmin Fenix 8 Sapphire 51mm viền Titanium dây silicone,28260000,Garmin,Smartwatch,,,,,,,,5.0,34,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-sapphire-51mm,09/2024,2025-08-31 18:49:11
338701,Garmin Forerunner 570 47mm dây silicone,14420000,Garmin,Smartwatch,,,,,,,,5.0,39,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-570-47mm,05/2025,2025-08-31 18:49:11
306530,BeFit WatchFit 46.7mm dây silicone,590000,BeFit,Smartwatch,,,,,,,,4.9,28963,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-fit,4/2023,2025-08-31 18:49:12
327696,Samsung Galaxy Watch7 LTE 40mm dây silicone,5330000,Samsung,Smartband,,,,,,,,4.9,560,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7-lte-40mm,07/2024,2025-08-31 18:49:12
327692,Samsung Galaxy Watch7 40mm dây silicone,4450000,Samsung,Smartband,,,,,,,,4.9,3927,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7,07/2024,2025-08-31 18:49:13
336947,Huawei Watch Fit 4 Pro 44.5mm dây silicone,4490000,Huawei,Smartwatch,,,,,,,,4.9,886,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro,05/2025,2025-08-31 18:49:15
329718,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Trail,21890000,Apple,Smartwatch,,,,,,,,5.0,143,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-trail,09/2024,2025-08-31 18:49:15
316015,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,5790000,Apple,Smartwatch,,,,,,,,5.0,219,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,09/2024,2025-08-31 18:49:15
329945,Amazfit T-Rex 3 47.1mm dây silicone,5490000,Amazfit,Smartwatch,,,,,,,,5.0,570,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-3,10/2024,2025-08-31 18:49:16
334984,Garmin Instinct 3 Solar 50mm dây silicone,12070000,Garmin,Smartwatch,,,,,,,,5.0,19,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-solar-50mm,02/2025,2025-08-31 18:49:17
338164,Huawei Watch Fit 4 Pro 44.5mm dây nylon,4490000,Huawei,Smartwatch,,,,,,,,5.0,204,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4-pro-day-nylon,05/2025,2025-08-31 18:49:17
328369,Vòng đeo tay thông minh Mi Band 9,820000,Xiaomi,Smartband,,,,,,,,4.9,23338,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-band-9,08/2024,2025-08-31 18:49:17
327692,Samsung Galaxy Watch7 40mm dây silicone,4450000,Samsung,Smartband,,,,,,,,4.9,3927,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7,07/2024,2025-08-31 18:49:18
335762,Vòng đeo tay thông minh Huawei Band 10 viền nhựa,780000,Huawei,Smartband,,,,,,,,4.9,1990,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10,04/2025,2025-08-31 18:49:18
316007,Apple Watch SE 2 GPS 40mm viền nhôm dây thể thao,5190000,Apple,Smartband,,,,,,,,4.9,8747,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-40mm-vien-nhom-day-silicone,09/2024,2025-08-31 18:49:19
329472,Garmin Fenix 8 47mm viền thép dây silicone,23850000,Garmin,Smartwatch,,,,,,,,5.0,18,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-8-47mm,09/2024,2025-08-31 18:49:20
327699,Samsung Galaxy Watch7 LTE 44mm dây silicone,5820000,Samsung,Smartwatch,,,,,,,,5.0,713,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7-44mm-lte,07/2024,2025-08-31 18:49:20
334436,Huawei Watch Fit 4 43mm dây silicone,2740000,Huawei,Smartband,,,,,,,,4.9,6728,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4,05/2025,2025-08-31 18:49:21
300687,Đồng hồ định vị trẻ em Masstel Smart Hero 20,1560000,Masstel,Smartband,,,,,,,,4.9,4734,https://www.thegioididong.com/dong-ho-thong-minh/masstel-smart-hero-20,01/2023,2025-08-31 18:49:21
325619,BeFit Hunter2 47.8mm dây silicone,990000,BeFit,Smartwatch,,,,,,,,4.9,1598,https://www.thegioididong.com/dong-ho-thong-minh/befit-hunter2-day-silicone,05/2024,2025-08-31 18:49:21
318631,Đồng hồ thông minh Zwatch Z6 44mm Xanh dương,0,Zwatch,Smartwatch,,,,,,,,4.9,2691,https://www.thegioididong.com/dong-ho-thong-minh/zwatch-z6-44mm-day-silicone-xanh-duong,07/2023,2025-08-31 18:49:22
325375,Huawei Watch Fit 3 43.2mm dây silicone,2190000,Huawei,Smartband,,,,,,,,4.9,21435,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-3,05/2024,2025-08-31 18:49:23
338266,Samsung Galaxy Watch8 Classic 46mm dây da,12190000,Samsung,Smartwatch,,,,,,,,5.0,171,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-classic,07/2025,2025-08-31 18:49:24
334987,Garmin Instinct 3 50mm dây silicone,13440000,Garmin,Smartwatch,,,,,,,,5.0,4,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-50mm,02/2025,2025-08-31 18:49:26
329832,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU,1120000,Xiaomi,Smartband,,,,,,,,4.9,16177,https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-5-lite,09/2024,2025-08-31 18:49:26
327727,Đồng hồ định vị trẻ em Kidcare S6 4G Hồng Tinker,1650000,Kidcare,Smartwatch,,,,,,,,4.9,5225,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s6-day-silicone-hong,5/2021,2025-08-31 18:49:26
322265,Amazfit Balance 46mm dây silicone,4600000,Amazfit,Smartwatch,,,,,,,,4.9,169,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-balance,02/2024,2025-08-31 18:49:27
338701,Garmin Forerunner 570 47mm dây silicone,14420000,Garmin,Smartwatch,,,,,,,,5.0,39,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-570-47mm,05/2025,2025-08-31 18:49:28
330159,Huawei Watch GT 5 Pro 46mm viền Titanium dây Titanium,10000000,Huawei,Smartwatch,,,,,,,,4.9,380,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-pro-46mm-day-titanium,10/2024,2025-08-31 18:49:28
340066,Samsung Galaxy Watch8 LTE 40mm dây silicone,8990000,Samsung,Smartwatch,,,,,,,,5.0,90,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-lte-40mm,07/2025,2025-08-31 18:49:29
316992,Đồng Hồ Định Vị Trẻ Em imoo Z1 Xanh dương,1990000,imoo,Smartwatch,,,,,,,,4.9,7533,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-dinh-vi-tre-em-imoo-z1-41-mm-xanh-duong,03/2023,2025-08-31 18:49:29
334290,Huawei Watch GT 5 41mm viền thép dây Milanese,5100000,Huawei,Smartwatch,,,,,,,,5.0,641,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-41mm-vien-thep-day-milanese,10/2024,2025-08-31 18:49:30
332404,Vòng đeo tay thông minh Mi Band 9 Pro,1650000,Xiaomi,Smartband,,,,,,,,4.9,4023,https://www.thegioididong.com/dong-ho-thong-minh/mi-band-9-pro,12/2024,2025-08-31 18:49:30
321616,Vòng tay thông minh Samsung Galaxy Fit3,870000,Samsung,Smartwatch,,,,,,,,4.9,31645,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-fit3,2024,2025-08-31 18:49:31
331144,Huawei Watch D2 48mm dây da,7840000,Huawei,Smartwatch,,,,,,,,5.0,283,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-d2-day-da,10/2024,2025-08-31 18:49:31
329076,Đồng hồ định vị trẻ em Kidcare K1,2040000,Kidcare,Smartwatch,,,,,,,,4.9,6161,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-dinh-vi-tre-em-kidcare-k1,06/2024,2025-08-31 18:49:32
329945,Amazfit T-Rex 3 47.1mm dây silicone,5490000,Amazfit,Smartwatch,,,,,,,,5.0,570,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-3,10/2024,2025-08-31 18:49:32
335763,Vòng đeo tay thông minh Huawei Band 10 viền nhôm,870000,Huawei,Smartband,,,,,,,,4.9,3432,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10-vien-nhom,04/2025,2025-08-31 18:49:32
337836,Nhẫn thông minh Samsung Galaxy Ring Size 11,9810000,Samsung,Smartband,,,,,,,,5.0,6,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-ring-size-11,05/2025,2025-08-31 18:49:32
338266,Samsung Galaxy Watch8 Classic 46mm dây da,12190000,Samsung,Smartwatch,,,,,,,,5.0,171,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-classic,07/2025,2025-08-31 18:49:34
