sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_type,screen_size,screen_panel,screen_res,screen_rate,screen_nits,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
333279,Điện thoại Samsung Galaxy A16 4GB/128GB,4400000,Samsung,Smartphone,4.9,2882,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-4gb-128gb,11/2024,2025-09-24 07:19:58,MediaTek Helio G99,2.2 GHz,Mali-G57,4 GB,128 GB,"Chính 50 MP & Phụ 5 MP, 2 MP",13 MP,Kính cường lực,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),90 Hz,800 nits,Android 14,IP54,5000 mAh,25 W,192 g,Khung & Mặt lưng nhựa,"v5.3, NFC, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,Type-C
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4900000,Xiaomi,Smartphone,4.9,11742,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,01/2025,2025-09-24 07:19:58,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,6 GB,128 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"v5.3, NFC, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
240259,Điện thoại iPhone 14 128GB,12590000,iPhone (Apple),Smartphone,4.9,60437,https://www.thegioididong.com/dtdd/iphone-14,09/2022,2025-09-24 07:19:58,Apple A15 Bionic,3.22 GHz,Apple GPU 5 nhân,6 GB,128 GB,2 camera 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,1200 nits,iOS 17,IP68,3279 mAh,20 W,172 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 5G,Lightning
332938,Điện thoại Xiaomi Redmi Note 14 Pro 5G 8GB/256GB,9320000,Xiaomi,Smartphone,4.9,44476,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g,01/2025,2025-09-24 07:19:58,MediaTek Dimensity 7300-Ultra 8 nhân,4 nhân 2.5 GHz & 4 nhân 2 GHz,Mali-G615 MC2,8 GB,256 GB,"Chính 200 MP & Phụ 8 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),120 Hz,3000 nits,Xiaomi HyperOS (Android 14),IP68,5110 mAh,45 W,190 g,"Khung kim loại & Mặt lưng nhựa (Đen, Xanh, Vàng) | Da nhân tạo (Tím)","Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz), v5.4, NFC, Hồng ngoại",Hỗ trợ 5G,Type-C
333347,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB,27380000,Samsung,Smartphone,4.9,15527,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra,01/2025,2025-09-24 07:19:59,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,"Chính 200 MP & Phụ 50 MP, 50 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Armor 2,"6.9""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,5000 mAh,45 W,218 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
322128,Điện thoại OPPO Find X8 5G 16GB/512GB,21580000,OPPO,Smartphone,5.0,1201,https://www.thegioididong.com/dtdd/oppo-find-x8,11/2024,2025-09-24 07:19:59,MediaTek Dimensity 9400 8 nhân,"1 nhân 3.6 GHz, 3 nhân 3.3 GHz & 4 nhân 2.4 GHz",ARM Immortalis G925 MC12,16 GB,512 GB,3 camera 50 MP,32 MP,Kính cường lực Corning Gorilla Glass 7i,"6.59""",AMOLED,1.5K+ (1256 x 2760 Pixels),120 Hz,1600 nits,Android 15,IP68 & IP69,5630 mAh,80 W,193 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi hotspot, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v5.4, OTG, NFC, Hồng ngoại",Hỗ trợ 5G,Type-C
329149,Điện thoại iPhone 16 Pro Max 256GB,30090000,iPhone (Apple),Smartphone,4.9,266181,https://www.thegioididong.com/dtdd/iphone-16-pro-max,09/2024,2025-09-24 07:19:59,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,256 GB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,2000 nits,iOS 18,IP68,33 giờ,20 W,227 g,Khung Titan & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
328306,Điện thoại OPPO Reno12 F 8GB/256GB,7160000,OPPO,Smartphone,4.9,35264,https://www.thegioididong.com/dtdd/oppo-reno12-f-4g-8gb-256gb,08/2024,2025-09-24 07:19:59,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 14,IP64,5000 mAh,45 W,187 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3, OTG",Hỗ trợ 4G,Type-C
333280,Điện thoại realme Note 60x 3GB/64GB,2650000,realme,Smartphone,5.0,9985,https://www.thegioididong.com/dtdd/realme-note-60x,01/2025,2025-09-24 07:19:59,Unisoc Tiger T612,1.8 GHz,Mali-G57,3 GB,64 GB,8 MP,5 MP,Kính cường lực ArmorShell,"6.74""",IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,560 nits,Android 14,IP54,5000 mAh,10 W,187 g,Khung kim loại & Mặt lưng kính,"Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz), v5.0, OTG",Hỗ trợ 4G,"3.5 mm, Type-C"
334169,Điện thoại Xiaomi 15 Ultra 5G 16GB/512GB,32360000,Xiaomi,Smartphone,5.0,536,https://www.thegioididong.com/dtdd/xiaomi-15-ultra,03/2025,2025-09-24 07:20:00,Qualcomm Snapdragon 8 Elite 8 nhân,2 nhân 4.32 GHz & 6 nhân 3.53 GHz,Adreno 830,16 GB,512 GB,"Chính 50 MP & Phụ 200 MP, 50 MP, 50 MP",32 MP,Kính cường lực Xiaomi Shield 2.0,"6.73""",AMOLED,2K+ (1440 x 3200 Pixels),120 Hz,3200 nits,Xiaomi HyperOS 2,IP68,5410 mAh,90 W,226 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"OTG, NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v6.0",Hỗ trợ 5G,Type-C
342670,Điện thoại iPhone Air 256GB,31990000,iPhone (Apple),Smartphone,5.0,630,https://www.thegioididong.com/dtdd/iphone-air,09/2025,2025-09-24 07:20:00,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 5 nhân,12 GB,256 GB,48 MP,18 MP,Kính cường lực Ceramic Shield 2,"6.5""",OLED,Super Retina XDR (1260 x 2736 Pixels),120 Hz,3000 nits,iOS 26,IP68,27 giờ,20 W,165 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
335925,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/256GB,22490000,Samsung,Smartphone,5.0,581,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g,05/2025,2025-09-24 07:20:00,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,Chính 200 MP & Phụ 12 MP,12 MP,Kính cường lực Corning Gorilla Glass Ceramic 2,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,3900 mAh,25 W,163 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
334404,Điện thoại OPPO A5 Pro 5G 8GB/256GB,8340000,OPPO,Smartphone,4.9,37523,https://www.thegioididong.com/dtdd/oppo-a5-pro-5g,03/2025,2025-09-24 07:20:00,MediaTek Dimensity 6300 5G 8 nhân,4 nhân 2.4 GHz & 4 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Corning Gorilla Glass 7i,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),120 Hz,1000 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,194 g,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3, OTG, NFC",Hỗ trợ 5G,Type-C
329148,Điện thoại iPhone 16 Pro 1TB,39890000,iPhone (Apple),Smartphone,5.0,472,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,09/2024,2025-09-24 07:20:00,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung Titan & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
322876,Điện thoại Masstel Fami 60S 4G,690000,Masstel,Smartphone,4.9,46144,https://www.thegioididong.com/dtdd/masstel-fami-60s,03/2024,2025-09-24 07:20:00,Unisoc T107 8 nhân,1.0 GHz,,48 MB,128 MB,,,Không có cảm ứng,"2""",IPS LCD,QVGA (240 x 320 Pixels),,,,,2300 mAh,2.5 W,141 g,Khung kim loại & Mặt lưng nhựa,v2.1,Hỗ trợ 4G,Type-C
329008,Điện thoại Xiaomi Redmi 14C 6GB/128GB,3630000,Xiaomi,Smartphone,4.9,64019,https://www.thegioididong.com/dtdd/xiaomi-redmi-14c-6gb-128gb,08/2024,2025-09-24 07:20:00,MediaTek Helio G81-Ultra 8 nhân,2 GHz,Mali-G52 MC2,6 GB,128 GB,Chính 50 MP & Phụ QVGA,13 MP,Kính cường lực Corning Gorilla Glass 3,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,600 nits,Android 14,,5160 mAh,18 W,207 g,"Khung nhựa & Mặt lưng nhựa (Đen, Xanh dương) | Da sinh học (Xanh lá)","v5.4, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
342680,Điện thoại iPhone 17 Pro Max 512GB,44490000,iPhone (Apple),Smartphone,5.0,2374,https://www.thegioididong.com/dtdd/iphone-17-pro-max-512gb,09/2025,2025-09-24 07:20:00,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,12 GB,512 GB,"Chính 48 MP & Phụ 48 MP, 48 MP",18 MP,Kính cường lực Ceramic Shield 2,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,3000 nits,iOS 26,IP68,37 giờ,40 W,231 g,Khung nhôm nguyên khối & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
320730,Điện thoại Xiaomi Redmi Note 14 Pro 8GB/256GB,7850000,Xiaomi,Smartphone,4.9,65038,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro,01/2025,2025-09-24 07:20:00,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,8 GB,256 GB,"Chính 200 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP64,5500 mAh,45 W,180 g,Khung & Mặt lưng nhựa,"v5.3, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
328306,Điện thoại OPPO Reno12 F 8GB/256GB,7160000,OPPO,Smartphone,4.9,35264,https://www.thegioididong.com/dtdd/oppo-reno12-f-4g-8gb-256gb,08/2024,2025-09-24 07:20:01,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 14,IP64,5000 mAh,45 W,187 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3, OTG",Hỗ trợ 4G,Type-C
335916,Điện thoại Samsung Galaxy A26 5G 8GB/128GB,6870000,Samsung,Smartphone,5.0,1534,https://www.thegioididong.com/dtdd/samsung-galaxy-a26-8gb-128gb,04/2025,2025-09-24 07:20:01,Exynos 1380 8 nhân,4 nhân 2.4 GHz & 4 nhân 2 GHz,Mali-G68,8 GB,128 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",13 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,800 nits,Android 15,IP67,5000 mAh,25 W,200 g,Khung nhựa & Mặt lưng kính,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 5G,Type-C
328306,Điện thoại OPPO Reno12 F 8GB/256GB,7160000,OPPO,Smartphone,4.9,35264,https://www.thegioididong.com/dtdd/oppo-reno12-f-4g-8gb-256gb,08/2024,2025-09-24 07:20:01,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 14,IP64,5000 mAh,45 W,187 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3, OTG",Hỗ trợ 4G,Type-C
338736,Điện thoại Samsung Galaxy Z Flip7 5G 12GB/256GB,26990000,Samsung,Smartphone,5.0,736,https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7,07/2025,2025-09-24 07:20:01,Exynos 2500 10 nhân,3.3 GHz,Xclipse 950,12 GB,256 GB,Chính 50 MP & Phụ 12 MP,10 MP,Kính cường lực Corning Gorilla Glass Victus 2,"Chính 6.9"" & Phụ 4.1""","Chính Dynamic AMOLED 2X, Phụ Super AMOLED",Chính Full HD+ (1080 x 2520 Pixels) & Phụ 948 x 1048 Pixels,120 Hz,2600 nits,Android 16,IP48,4300 mAh,25 W,188 g,Khung nhôm & Mặt lưng kính cường lực,"OTG, NFC, v5.4, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Display, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz",Hỗ trợ 5G,Type-C
240259,Điện thoại iPhone 14 128GB,12590000,iPhone (Apple),Smartphone,4.9,60437,https://www.thegioididong.com/dtdd/iphone-14,09/2022,2025-09-24 07:20:01,Apple A15 Bionic,3.22 GHz,Apple GPU 5 nhân,6 GB,128 GB,2 camera 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,1200 nits,iOS 17,IP68,3279 mAh,20 W,172 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 5G,Lightning
342677,Điện thoại iPhone 17 Pro 512GB,41490000,iPhone (Apple),Smartphone,5.0,330,https://www.thegioididong.com/dtdd/iphone-17-pro-512gb,09/2025,2025-09-24 07:20:01,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,12 GB,512 GB,"Chính 48 MP & Phụ 48 MP, 48 MP",18 MP,Kính cường lực Ceramic Shield 2,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,3000 nits,iOS 26,IP68,31 giờ,40 W,204 g,Khung nhôm nguyên khối & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
342667,Điện thoại iPhone 17 256GB,24990000,iPhone (Apple),Smartphone,5.0,425,https://www.thegioididong.com/dtdd/iphone-17,09/2025,2025-09-24 07:20:01,Apple A19 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,256 GB,Chính 48 MP & Phụ 48 MP,18 MP,Kính cường lực Ceramic Shield 2,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,3000 nits,iOS 26,IP68,30 giờ,40 W,177 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
333359,Điện thoại Samsung Galaxy S25 Plus 5G 12GB/256GB,22700000,Samsung,Smartphone,4.9,3869,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-plus,01/2025,2025-09-24 07:20:01,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,4900 mAh,45 W,190 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
329149,Điện thoại iPhone 16 Pro Max 256GB,30090000,iPhone (Apple),Smartphone,4.9,266181,https://www.thegioididong.com/dtdd/iphone-16-pro-max,09/2024,2025-09-24 07:20:02,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,256 GB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,2000 nits,iOS 18,IP68,33 giờ,20 W,227 g,Khung Titan & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
305660,Điện thoại iPhone 15 Pro Max 1TB,0,iPhone (Apple),Smartphone,4.9,3938,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,09/2023,2025-09-24 07:20:02,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 12 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),120 Hz,2000 nits,iOS 17,IP68,4422 mAh,20 W,221 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, 6 GHz, v5.3, NFC",Hỗ trợ 5G,Type-C
342680,Điện thoại iPhone 17 Pro Max 512GB,44490000,iPhone (Apple),Smartphone,5.0,2374,https://www.thegioididong.com/dtdd/iphone-17-pro-max-512gb,09/2025,2025-09-24 07:20:02,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,12 GB,512 GB,"Chính 48 MP & Phụ 48 MP, 48 MP",18 MP,Kính cường lực Ceramic Shield 2,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,3000 nits,iOS 26,IP68,37 giờ,40 W,231 g,Khung nhôm nguyên khối & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
332234,Điện thoại realme C75 8GB/128GB,4590000,realme,Smartphone,4.9,28957,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,11/2024,2025-09-24 07:20:02,MediaTek Helio G92 Max 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Adreno 640,8 GB,128 GB,Chính 50 MP & Cảm biến Flicker,8 MP,Kính cường lực ArmorShell,"6.72""",IPS LCD,Full HD+ (1080 x 2400 Pixels),90 Hz,690 nits,Android 14,IP69,6000 mAh,45 W,196 g,Khung kim loại & Mặt lưng kính,"v5.0, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG",Hỗ trợ 4G,Type-C
333480,Điện thoại HONOR X9c Smart 5G 12GB/256GB,7850000,HONOR,Smartphone,4.9,6314,https://www.thegioididong.com/dtdd/honor-x9c-smart,01/2025,2025-09-24 07:20:02,MediaTek Dimensity 7025-Ultra 5G 8 nhân,2 nhân 2.5 GHz & 6 nhân 2.0 GHz,IMG BXM-8-256,12 GB,256 GB,Chính 108 MP & Phụ 5 MP,16 MP,Kính cường lực HONOR,"6.8""",TFT LCD,Full HD+ (1080 x 2412 Pixels),120 Hz,850 nits,Android 14,,5800 mAh,35 W,193 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.3",Hỗ trợ 5G,Type-C
332938,Điện thoại Xiaomi Redmi Note 14 Pro 5G 8GB/256GB,9320000,Xiaomi,Smartphone,4.9,44476,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g,01/2025,2025-09-24 07:20:02,MediaTek Dimensity 7300-Ultra 8 nhân,4 nhân 2.5 GHz & 4 nhân 2 GHz,Mali-G615 MC2,8 GB,256 GB,"Chính 200 MP & Phụ 8 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),120 Hz,3000 nits,Xiaomi HyperOS (Android 14),IP68,5110 mAh,45 W,190 g,"Khung kim loại & Mặt lưng nhựa (Đen, Xanh, Vàng) | Da nhân tạo (Tím)","Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz), v5.4, NFC, Hồng ngoại",Hỗ trợ 5G,Type-C
319665,Điện thoại Samsung Galaxy S24 5G 8GB/256GB,16610000,Samsung,Smartphone,4.9,16643,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-256gb-5g,01/2024,2025-09-24 07:20:03,Exynos 2400 10 nhân,3.2 GHz,Xclipse 940,8 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.2""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,2600 nits,Android 14,IP68,4000 mAh,25 W,167 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 5G,Type-C
332936,Điện thoại OPPO Reno13 F 5G 8GB/256GB,9810000,OPPO,Smartphone,4.9,108806,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g,01/2025,2025-09-24 07:20:03,Snapdragon 6 Gen 1 5G 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.8 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,192 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.1",Hỗ trợ 5G,Type-C
335793,Điện thoại HONOR X8c 8GB/512GB,7560000,HONOR,Smartphone,4.9,2727,https://www.thegioididong.com/dtdd/honor-x8c-512gb,04/2025,2025-09-24 07:20:03,Snapdragon 685 8 nhân,4 nhân 2.8 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,512 GB,Chính 108 MP & Phụ 5 MP,50 MP,Kính cường lực HONOR,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),120 Hz,2800 nits,Android 15,IP64,5000 mAh,35 W,174 g,"Khung nhựa & Mặt lưng nhựa (màu đen, màu trắng) | Da thực vật (màu xanh)","Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0, OTG",Hỗ trợ 4G,Type-C
329137,Điện thoại iPhone 16 512GB,28390000,iPhone (Apple),Smartphone,5.0,302,https://www.thegioididong.com/dtdd/iphone-16-512gb,09/2024,2025-09-24 07:20:03,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,2000 nits,iOS 18,IP68,22 giờ,20 W,170 g,Khung nhôm & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
324893,Điện thoại HONOR X8b 8GB/512GB,7560000,HONOR,Smartphone,4.9,16178,https://www.thegioididong.com/dtdd/honor-x8b,04/2024,2025-09-24 07:20:04,Snapdragon 680,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,512 GB,"Chính 108 MP & Phụ 5 MP, 2 MP",50 MP,Kính cường lực HONOR,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),90 Hz,2000 nits,Android 13,,4500 mAh,35 W,166 g,"Khung kim loại & Mặt lưng kính (Đen, Bạc) | Da thực vật (Xanh lá)","v5.0, OTG, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,Type-C
