id,name,price,brand,category,cpu,cpu_speed,gpu,ram,ram_type,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
328906,"Laptop HP 240 G9 - AG2J5AT (i3 1215U, 8GB, 512GB, Full HD, Win11)",10390000,HP,Laptop,Intel Core i3 Alder Lake - 1215U,1.2GHz,Card tích hợp - Intel UHD Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,3281,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at,2024,2025-09-01 23:34:37
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000,HP,Laptop,AMD Ryzen 5 - 7535HS,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 52.5Wh",5.0,3563,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,2023,2025-09-01 23:34:37
321436,"Laptop Acer Aspire A315 44P R9W8 - NX.KSJSV.002 (R7 5700U, 8GB, 512GB, Full HD, Win11)",10990000,Acer,Laptop,AMD Ryzen 7 - 5700U,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,4444,https://www.thegioididong.com/laptop/acer-aspire-a315-44p-r9w8-r7-nxksjsv002,2023,2025-09-01 23:34:37
335366,Laptop MacBook Air 13 inch M4 24GB/256GB,31390000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,256 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",4.9,99,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-256gb,03/2025,2025-09-01 23:34:37
317712,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",10490000,Asus,Laptop,Intel Core i3 Alder Lake - 1215U,1.2GHz,Card tích hợp - Intel UHD Graphics,8 GB,DDR4 (1 khe 8 GB onboard + 1 khe trống) 2933 MHz,512 GB SSD NVMe PCIe,"14""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 42Wh",4.9,6772,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w,2023,2025-09-01 23:34:38
310450,"Laptop MSI Modern 15 B12MO - 487VN (i7 1255U, 16GB, 512GB, Full HD, Win11)",17390000,MSI,Laptop,Intel Core i7 Alder Lake - 1255U,1.70 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-Cell, 39.3 Wh",4.9,1160,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,2023,2025-09-01 23:34:39
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30190000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,995,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,03/2025,2025-09-01 23:34:39
337044,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",20190000,HP,Laptop,Intel Core Ultra 5 Meteor Lake - 125U,1.30 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,LPDDR5 (Onboard) 7467 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),Hãng không công bố,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"3-cell Li-ion, 59 Wh",5.0,198,https://www.thegioididong.com/laptop/hp-pavilion-16-af0055tu-ultra-5-ay8c4pa,2024,2025-09-01 23:34:40
322222,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12690000,Acer,Laptop,AMD Ryzen 7 - 5700U,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,LPDDR4X (Onboard) 4266 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,3611,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001,2024,2025-09-01 23:34:40
314849,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11)",17190000,MSI,Laptop,AMD Ryzen 5 - 7535HS,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - AMD Radeon RX 6550M, 4 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 53.5Wh",4.9,1536,https://www.thegioididong.com/laptop/msi-bravo-15-b7ed-r5-010vn,2023,2025-09-01 23:34:40
333425,"Laptop Acer Aspire 16 AI A16 71M 71U7 - NX.J4YSV.002 (Ultra 7 155H, 16GB, 512GB, Full HD+, Win11)",18290000,Acer,Laptop,Intel Core Ultra 7 Meteor Lake - 155H,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Arc Graphics,16 GB,LPDDR5X (Onboard) Lên đến 8533 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",TFT,Full HD+,60Hz,Windows 11 Home SL,"3-cell, 53Wh",5.0,132,https://www.thegioididong.com/laptop/acer-aspire-16-ai-a16-71m-71u7-ultra-7-nxj4ysv002,2024,2025-09-01 23:34:40
332450,Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB,51290000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 16 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"14.2""",ProMotion,Liquid Retina XDR display (3024 x 1964),up to 120 Hz,macOS Sequoia,"Li-Po, 72.4 Wh",5.0,110,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-pro-24-512,10/2024,2025-09-01 23:34:41
321436,"Laptop Acer Aspire A315 44P R9W8 - NX.KSJSV.002 (R7 5700U, 8GB, 512GB, Full HD, Win11)",10990000,Acer,Laptop,AMD Ryzen 7 - 5700U,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 50Wh",4.9,4444,https://www.thegioididong.com/laptop/acer-aspire-a315-44p-r9w8-r7-nxksjsv002,2023,2025-09-01 23:34:41
332452,Laptop MacBook Pro 16 inch Nano M4 Pro 24GB/512GB,67090000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 20 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"16.2""",ProMotion,Liquid Retina XDR display (3456 x 2234),up to 120 Hz,macOS Sequoia,"Li-Po, 100 Wh",5.0,16,https://www.thegioididong.com/laptop/macbook-pro-16-nano-m4-pro-24-512,10/2024,2025-09-01 23:34:41
338204,"Laptop HP Gaming VICTUS 15 fa2731TX - B85LNPA (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20690000,HP,Laptop,Intel Core i5 Raptor Lake - 13420H,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,DDR4 (1 khe 16 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell, 52.5Wh",4.9,148,https://www.thegioididong.com/laptop/hp-victus-15-fa2731tx-i5-b85lnpa,2024,2025-09-01 23:34:42
332370,"Laptop Lenovo ThinkBook 16 G7 - 21MS007HVN (Ultra 7 155U, 32GB, 1TB, WUXGA, Win11)",28090000,Lenovo,Laptop,Intel Core Ultra 7 Meteor Lake - 155U,1.70 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Graphics,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,45Wh,5.0,68,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn,2024,2025-09-01 23:34:42
326050,"Laptop HP 15 fd0303TU - A2NL4PA (i3 1315U, 8GB, 512GB, Full HD, Win11)",11390000,HP,Laptop,Intel Core i3 Raptor Lake - 1315U,Lên đến 4.50 GHz khi tải nặng,Card tích hợp - Intel UHD Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",5.0,8656,https://www.thegioididong.com/laptop/hp-15-fd0303tu-i3-a2nl4pa,2024,2025-09-01 23:34:43
326861,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20290000,MSI,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",4.9,2424,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn,2023,2025-09-01 23:34:43
334449,"Laptop Lenovo IdeaPad Slim 5 OLED 14AHP10 - 83HV001MVN (R7 8845HS, 32GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",22090000,Lenovo,Laptop,AMD Ryzen 7 - 8845HS,3.8 GHz (Lên đến 5.10 GHz khi tải nặng),Card tích hợp - AMD Radeon 780M,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",OLED,WUXGA (1920 x 1200) - OLED,60Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,60 Wh,5.0,403,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14ahp10-r7-83hv001mvn,2024,2025-09-01 23:34:43
331575,Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB,68090000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 20 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,1 TB SSD,"16.2""","Độ sáng XDR: toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR)",Liquid Retina XDR display (3456 x 2234),up to 120 Hz,macOS Sequoia,"Li-Po, 100 Wh",5.0,47,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-1tb,10/2024,2025-09-01 23:34:43
331574,Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB,63190000,MacBook,Laptop,Apple M4 Pro - Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 20 nhân GPU,24 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"16.2""","Độ sáng XDR: toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR)",Liquid Retina XDR display (3456 x 2234),up to 120 Hz,macOS Sequoia,"Li-Po, 100 Wh",5.0,111,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-512gb,10/2024,2025-09-01 23:34:44
338312,"Laptop Dell Inspiron 14 5440 - N4I5211W1 (Core 5 120U, 16GB, 512GB, Full HD+, OfficeHS, Win11)",21990000,Dell,Laptop,Intel Core 5 Raptor Lake - 120U,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",Display with ComfortView,Full HD+ (1920 x 1200),60Hz,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"4-cell, 54Wh",5.0,83,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-5-n4i5211w1,2024,2025-09-01 23:34:44
326124,"Laptop MSI Gaming Thin 15 B12UCX - 2046VN (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",15190000,MSI,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",4.9,2087,https://www.thegioididong.com/laptop/msi-thin-15-b12ucx-i5-2046vn,2024,2025-09-01 23:34:44
337841,"Laptop GIGABYTE Gaming AORUS MASTER 16 - Win11 (Ultra 9 275HX, 32GB, 1TB, RTX 5080 16GB, WQXGA OLED 240Hz, Win11 )",87890000,GIGABYTE,Laptop,Intel Core Ultra 9 Arrow Lake - 275HX,2.70 GHz (Lên đến 5.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5080, 16 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD NVMe PCIe Gen 4 x 4 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","16""",OLED,WQXGA (2560 x 1600) OLED,240Hz,Windows 11 Home SL,"4-cell Li-Polymer, 99 Wh",,,https://www.thegioididong.com/laptop/gigabyte-aorus-master-16-ultra-9-16-byhc5vne64sh,2025,2025-09-01 23:34:44
326830,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21290000,HP,Laptop,Intel Core 5 Raptor Lake - 120U,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 43Wh",5.0,1809,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,2024,2025-09-01 23:34:44
337475,"Laptop Dell Inspiron 15 3520 - N3520-i7U165W11SLU-BL (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",18990000,Dell,Laptop,Intel Core i7 Alder Lake - 1255U,1.70 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280) / 1 TB (2230))","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"4-cell, 54Wh",5.0,228,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-n3520i7u165w11slu-bl,2025,2025-09-01 23:34:45
337474,"Laptop Dell Inspiron 15 3520 - N3520-i5U085W11SLU (i5 1235U, 8GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",13490000,Dell,Laptop,Intel Core i5 Alder Lake - 1235U,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,DDR4 (1 khe 8 GB + 1 khe rời) 2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn,"3-cell, 41Wh",5.0,688,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520i5u085w11slu,2025,2025-09-01 23:34:45
337475,"Laptop Dell Inspiron 15 3520 - N3520-i7U165W11SLU-BL (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",18990000,Dell,Laptop,Intel Core i7 Alder Lake - 1255U,1.70 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280) / 1 TB (2230))","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"4-cell, 54Wh",5.0,228,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-n3520i7u165w11slu-bl,2025,2025-09-01 23:34:46
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30190000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,995,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,03/2025,2025-09-01 23:34:47
329736,"Laptop Lenovo V14 - 83HD0001VN (Core 5 120U, 16GB, 512GB, Full HD, Win11)",17290000,Lenovo,Laptop,Intel Core 5 Raptor Lake - 120U,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,47 Wh,5.0,71,https://www.thegioididong.com/laptop/lenovo-v14-core-5-83hd0001vn,2024,2025-09-01 23:34:47
327097,"Laptop HP 15 fd1063TU - 9Z2Y1PA (Ultra 5 125H, 16GB, 512GB, Full HD, Win11)",17590000,HP,Laptop,Intel Core Ultra 5 Meteor Lake - 125H,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,"3-cell, 41Wh",4.9,1168,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa,2024,2025-09-01 23:34:47
326124,"Laptop MSI Gaming Thin 15 B12UCX - 2046VN (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",15190000,MSI,Laptop,Intel Core i5 Alder Lake - 12450H,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",4.9,2087,https://www.thegioididong.com/laptop/msi-thin-15-b12ucx-i5-2046vn,2024,2025-09-01 23:34:48
339581,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0065VN (R5 AI 340, 32GB, 512GB, WUXGA OLED, Win11)",22390000,Lenovo,Laptop,AMD Ryzen AI 5 - 340,2.00 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - AMD Radeon 840M,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",OLED,WUXGA (1920 x 1200) - OLED,60Hz,Windows 11 Home SL,60 Wh,5.0,66,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r5-ai-350-83hx0065vn,2025,2025-09-01 23:34:49
340559,"Laptop Dell Inspiron 15 3530 - N3530-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",21990000,Dell,Laptop,Intel Core i7 Raptor Lake - 1355U,1.70 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),120Hz,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"4-cell, 54Wh",5.0,125,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530-i7u161w11slu,2025,2025-09-01 23:34:51
334996,"Laptop Acer Aspire Lite AL14 52M 54CJ - NX.J39SV.002 (i5 1334U, 16GB, 512GB, WUXGA, Win11)",14190000,Acer,Laptop,Intel Core i5 Raptor Lake - 1334U,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""",IPS,WUXGA (1920 x 1200),60Hz,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",5.0,1366,https://www.thegioididong.com/laptop/acer-aspire-lite-al14-52m-54cj-i5-nxj39sv002,2024,2025-09-01 23:34:51
341752,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CVHI3VN893SH (i7 13620H, 16GB, 512GB, RTX5060 8GB, WUXGA 165Hz, Win11)",32590000,GIGABYTE,Laptop,Intel Core i7 Raptor Lake - 13620H,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5060, 8 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 4 TB (2280))","16""",IPS,WUXGA (1920 x 1200),165 Hz,Windows 11 Home SL,"Li-Polymer, 76Wh",,,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-13620h-gaming-a16-cvhi3vn893sh,2025,2025-09-01 23:34:51
329736,"Laptop Lenovo V14 - 83HD0001VN (Core 5 120U, 16GB, 512GB, Full HD, Win11)",17290000,Lenovo,Laptop,Intel Core 5 Raptor Lake - 120U,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","14""",IPS,Full HD (1920 x 1080),60Hz,Windows 11 Home SL,47 Wh,5.0,71,https://www.thegioididong.com/laptop/lenovo-v14-core-5-83hd0001vn,2024,2025-09-01 23:34:51
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30190000,MacBook,Laptop,Apple M4 - Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố Hãng không công bố,512 GB SSD,"13.6""",IPS,Liquid Retina (2560 x 1664),Hãng không công bố,macOS Sequoia,"Li-Po, 53.8 Wh",5.0,995,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,03/2025,2025-09-01 23:34:52
327872,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23990000,Asus,Laptop,AMD Ryzen 7 - 7435HS,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""",IPS,Full HD (1920 x 1080),144Hz,Windows 11 Home SL,"4-cell, 90Wh",5.0,1117,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,2024,2025-09-01 23:34:53
337844,"Laptop GIGABYTE Gaming G6X 9KG C6LG - 9RC6L9KGHSJIX1VN000 (i7 13650HX, 16GB, 1TB, RTX 4060 8GB, WUXGA 165Hz, Win11)",31390000,GIGABYTE,Laptop,Intel Core i7 Raptor Lake - 13650HX,2.60 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"1 TB SSD NVMe PCIe Gen 4 x 4 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","16""",IPS,WUXGA (1920 x 1200),165 Hz,Windows 11 Home SL,"4-cell Li-ion, 73 Wh",5.0,1,https://www.thegioididong.com/laptop/gigabyte-g6x-9kg-c6lg-i7-9rc6l9kghsjix1vn000,2024,2025-09-01 23:34:53
