sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_size,screen_panel,screen_res,screen_rate,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
335275,Máy tính bảng iPad Air M3 13 inch WiFi 128GB,21590000,iPad (Apple),Tablet,5.0,373,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb,03/2025,2025-09-22 09:05:44,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,616 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
335310,Máy tính bảng iPad A16 WiFi 512GB,17490000,iPad (Apple),Tablet,5.0,36,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-512gb,03/2025,2025-09-22 09:05:48,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",,Type-C
325525,Máy tính bảng iPad Air 6 M2 13 inch 5G 128GB,21690000,iPad (Apple),Tablet,5.0,174,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-128gb,05/2024,2025-09-22 09:05:48,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,618 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
325525,Máy tính bảng iPad Air 6 M2 13 inch 5G 128GB,21690000,iPad (Apple),Tablet,5.0,174,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-128gb,05/2024,2025-09-22 09:05:49,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,618 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
335308,Máy tính bảng iPad A16 WiFi 128GB,9690000,iPad (Apple),Tablet,4.9,14521,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb,03/2025,2025-09-22 09:05:50,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",,Type-C
325524,Máy tính bảng iPad Air 6 M2 11 inch 5G 1TB,28390000,iPad (Apple),Tablet,5.0,20,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-1tb,05/2024,2025-09-22 09:05:50,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,1 TB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
335276,Máy tính bảng iPad Air M3 13 inch WiFi 256GB,24090000,iPad (Apple),Tablet,5.0,233,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-256gb,03/2025,2025-09-22 09:05:51,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,616 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
325523,Máy tính bảng iPad Air 6 M2 11 inch 5G 512GB,24790000,iPad (Apple),Tablet,5.0,104,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-512gb,05/2024,2025-09-22 09:05:51,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
336738,Máy tính bảng Samsung Galaxy Tab S10 FE 5G 8GB/128GB,13590000,Samsung,Tablet,5.0,865,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-fe-5g,04/2025,2025-09-22 09:05:52,Exynos 1580 8 nhân,2.9 GHz,Xclipse 540,8 GB,128 GB,13 MP,12 MP,"10.9""",TFT LCD,1440 x 2304 Pixels,90 Hz,Android 15,IP68,8000 mAh,45 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 6, MIMO, Dual-band, v5.3",5G,Type-C
325525,Máy tính bảng iPad Air 6 M2 13 inch 5G 128GB,21690000,iPad (Apple),Tablet,5.0,174,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-128gb,05/2024,2025-09-22 09:05:53,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,618 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
327293,Máy tính bảng Lenovo Tab Plus WiFi 8GB/256GB,7850000,Lenovo,Tablet,4.9,665,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-plus-wifi-8gb-256gb,07/2024,2025-09-22 09:05:54,MediaTek Helio G99,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,8 MP,8 MP,"11.5""",IPS LCD,1200 x 2000 Pixels,90 Hz,Android 14,IP52,8600 mAh,45 W,650 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band, v5.2",,3.5 mm
335271,Máy tính bảng iPad Air M3 11 inch 5G 128GB,20390000,iPad (Apple),Tablet,5.0,208,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb,03/2025,2025-09-22 09:05:56,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
320991,Máy tính bảng TCL Tab 11 WiFi 4GB/128GB,4220000,TCL,Tablet,4.9,2056,https://www.thegioididong.com/may-tinh-bang/tcl-tab-11,08/2023,2025-09-22 09:05:57,Helio P60T,2 GHz,Mali-G72 MP3,4 GB,128 GB,8 MP,8 MP,"10.95""",IPS LCD,1200 x 2000 Pixels,60 Hz,Android 13,,8000 mAh,18 W,462 g,Nhôm nguyên khối,"v5.0, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,Type-C
325988,Máy tính bảng Xiaomi Redmi Pad Pro WiFi 6GB/128GB,7160000,Xiaomi,Tablet,4.9,17447,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-6gb-128gb,06/2024,2025-09-22 09:05:57,Snapdragon 7s Gen 2 8 nhân,4 nhân 2.3 GHz & 4 nhân 1.95 GHz,Adreno 710,6 GB,128 GB,8 MP,8 MP,"12.1""",IPS LCD,1600 x 2560 Pixels,120 Hz,Xiaomi HyperOS (Android 14),,10000 mAh,33 W,571 g,Kim loại nguyên khối,"v5.2, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi 6, MIMO, Dual-band",,3.5 mm
315390,Máy tính bảng Samsung Galaxy Tab A9 WiFi 4GB/64GB,3620000,Samsung,Tablet,4.9,10819,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9,10/2023,2025-09-22 09:05:57,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,4 GB,64 GB,8 MP,2 MP,"8.7""",TFT LCD,800 x 1340 Pixels,60 Hz,Android 13,,5100 mAh,15 W,332 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
320992,Máy tính bảng OPPO Pad Neo 4G 8GB/128GB,7850000,OPPO,Tablet,4.9,11101,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo,01/2024,2025-09-22 09:05:57,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,8 GB,128 GB,8 MP,8 MP,"11.4""",IPS LCD,1720 x 2408 Pixels,90 Hz,Android 13,,8000 mAh,33 W,538 g,"Khung kim loại & Mặt lưng kính, nhôm","v5.2, LE, A2DP, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band, OTG",Hỗ trợ 4G,Type-C
327293,Máy tính bảng Lenovo Tab Plus WiFi 8GB/256GB,7850000,Lenovo,Tablet,4.9,665,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-plus-wifi-8gb-256gb,07/2024,2025-09-22 09:06:00,MediaTek Helio G99,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,8 MP,8 MP,"11.5""",IPS LCD,1200 x 2000 Pixels,90 Hz,Android 14,IP52,8600 mAh,45 W,650 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band, v5.2",,3.5 mm
331229,Máy tính bảng iPad mini 7 WiFi 128GB,13590000,iPad (Apple),Tablet,4.9,3883,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi,10/2024,2025-09-22 09:06:00,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,128 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,293 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",,
343061,Máy tính bảng Samsung Galaxy Tab S10 Lite 5G 6GB/128GB,10490000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-lite-5g-6gb-128gb,09/2025,2025-09-22 09:06:00,,,,,,,,,,,,,,,,,,,,
315622,Máy tính bảng Xiaomi Redmi Pad SE WiFi 8GB/256GB,5690000,Xiaomi,Tablet,4.9,8765,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se-8gb,09/2023,2025-09-22 09:06:02,Snapdragon 680 8 nhân,2.4 GHz,Adreno 610,8 GB,256 GB,8 MP,5 MP,"11""",IPS LCD,1200 x 1920 Pixels,90 Hz,Android 13,,8000 mAh,10 W,478 g,Kim loại nguyên khối,"OTG, v5.0, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
339205,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 6GB/128GB,5690000,Xiaomi,Tablet,5.0,384,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-6gb-128gb,06/2025,2025-09-22 09:06:02,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,6 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
335309,Máy tính bảng iPad A16 WiFi 256GB,12190000,iPad (Apple),Tablet,5.0,1837,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-256gb,03/2025,2025-09-22 09:06:02,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,256 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",,Type-C
325513,Máy tính bảng iPad Pro M4 11 inch WiFi 256GB,26890000,iPad (Apple),Tablet,5.0,5148,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-11-inch-wifi-256gb,05/2024,2025-09-22 09:06:04,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,256 GB,12 MP,12 MP,"11""",Ultra Retina XDR,1668 x 2420 Pixels,120 Hz,iPadOS 17,,31.29 Wh,20 W,444 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
325526,Máy tính bảng iPad Air 6 M2 13 inch 5G 256GB,23990000,iPad (Apple),Tablet,5.0,82,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-256gb,05/2024,2025-09-22 09:06:04,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,618 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
335267,Máy tính bảng iPad Air M3 11 inch WiFi 128GB,16290000,iPad (Apple),Tablet,5.0,3220,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-128gb,03/2025,2025-09-22 09:06:04,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
345544,Máy tính bảng Honor Pad X7 WiFi 4GB/64GB,3290000,HONOR,Tablet,,,https://www.thegioididong.com/may-tinh-bang/honor-pad-x7-wifi-4gb-64gb,09/2025,2025-09-22 09:06:04,,,,,,,,,,,,,,,,,,,,
345547,Máy tính bảng Samsung Galaxy Tab A11 WiFi 8GB/128GB,4990000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a11-wifi-8gb-128gb,09/2025,2025-09-22 09:06:05,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,8 GB,128 GB,8 MP,5 MP,"8.7""",TFT LCD,800 x 1340 Pixels,90 Hz,Android 15,IP52,5100 mAh,15 W,335 g,Nhôm nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
335270,Máy tính bảng iPad Air M3 11 inch WiFi 1TB,29790000,iPad (Apple),Tablet,5.0,19,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-1tb,03/2025,2025-09-22 09:06:05,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,1 TB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
315590,Máy tính bảng Samsung Galaxy Tab A9+ WiFi 4GB/64GB,4890000,Samsung,Tablet,4.9,7287,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus,10/2023,2025-09-22 09:06:06,Snapdragon 695,2.2 GHz,Adreno 619,4 GB,64 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 13,,7040 mAh,15 W,480 g,Nhôm nguyên khối,"v5.1, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
315607,Máy tính bảng Xiaomi Redmi Pad SE WiFi 4GB/128GB,4410000,Xiaomi,Tablet,4.9,26860,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se-4gb,09/2023,2025-09-22 09:06:06,Snapdragon 680 8 nhân,2.4 GHz,Adreno 610,4 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1200 x 1920 Pixels,90 Hz,Android 13,,8000 mAh,10 W,478 g,Kim loại nguyên khối,"OTG, v5.0, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
340147,Máy tính bảng Masstel Tab 11 Ultra 4G 8GB/256GB,5090000,Masstel,Tablet,4.9,38,https://www.thegioididong.com/may-tinh-bang/masstel-tab-11-ultra-8gb-256gb,06/2025,2025-09-22 09:06:08,Unisoc T606 8 nhân,1.6 GHz,Mali-G57,8 GB,256 GB,13 MP,5 MP,"10.95""",IPS LCD,1200 x 1920 Pixels,60 Hz,Android 15,,8000 mAh,18 W,500 g,Khung nhựa & Mặt lưng nhôm,"OTG, Có",Hỗ trợ 4G,Type-C
328520,Máy tính bảng Xiaomi Redmi Pad SE 8.7 WiFi 4GB/64GB,3230000,Xiaomi,Tablet,4.9,9861,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-4gb-64gb,08/2024,2025-09-22 09:06:10,MediaTek Helio G85 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,4 GB,64 GB,8 MP,5 MP,"8.7""",IPS LCD,800 x 1340 Pixels,90 Hz,Android 14,,6650 mAh,18 W,375 g,Nhựa nguyên khối,"v5.3, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
325518,Máy tính bảng iPad Pro M4 13 inch WiFi 512GB,40190000,iPad (Apple),Tablet,5.0,215,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-512gb,05/2024,2025-09-22 09:06:11,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,512 GB,12 MP,12 MP,"13""",Ultra Retina XDR,2064 x 2752 Pixels,120 Hz,iPadOS 17,,38.99 Wh,20 W,579 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
339205,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 6GB/128GB,5690000,Xiaomi,Tablet,5.0,384,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-6gb-128gb,06/2025,2025-09-22 09:06:12,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,6 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
339381,Máy tính bảng Samsung Galaxy Tab S10 FE 5G 12GB/256GB,15590000,Samsung,Tablet,5.0,206,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-fe-5g-12gb-256gb,04/2025,2025-09-22 09:06:12,Exynos 1580 8 nhân,2.9 GHz,Xclipse 540,12 GB,256 GB,13 MP,12 MP,"10.9""",TFT LCD,1440 x 2304 Pixels,90 Hz,Android 15,IP68,8000 mAh,45 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 6, MIMO, Dual-band, v5.3",5G,Type-C
334528,Máy tính bảng Xiaomi Pad 7 Pro WiFi 8GB/256GB,13740000,Xiaomi,Tablet,5.0,259,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7-pro,03/2025,2025-09-22 09:06:12,Snapdragon 8s Gen 3 8 nhân,3 GHz,Andreno 735,8 GB,256 GB,50 MP,32 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,67 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band, v5.4",,Type-C
334529,Máy tính bảng Xiaomi Pad 7 WiFi 8GB/128GB,10300000,Xiaomi,Tablet,5.0,313,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7,03/2025,2025-09-22 09:06:12,Snapdragon 7+ Gen 3 8 nhân,2.8 GHz,Andreno 732,8 GB,128 GB,13 MP,8 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,45 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Dual-band, v5.4",,Type-C
326643,Máy tính bảng Lenovo Tab M11 WiFi 4GB/128GB,0,Lenovo,Tablet,5.0,382,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m11-wifi,06/2024,2025-09-22 09:06:13,MediaTek Helio G88 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,4 GB,128 GB,8 MP,8 MP,"10.95""",IPS LCD,1200 x 1920 Pixels,90 Hz,Android 13,IP52,7040 mAh,10 W,465 g,Kim loại nguyên khối,"v5.1, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
339828,Máy tính bảng HONOR Pad X9a 8GB/256GB,6870000,HONOR,Tablet,4.9,209,https://www.thegioididong.com/may-tinh-bang/honor-pad-x9a,07/2025,2025-09-22 09:06:13,Snapdragon 685 8 nhân,4 nhân 2.8 GHz & 4 nhân 1.9 GHz,Adreno 610,8 GB,256 GB,8 MP,5 MP,"11.5""",IPS LCD,1504 x 2508 Pixels,120 Hz,Android 15,,8300 mAh,35 W,475 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.1, OTG",,3.5 mm
322132,Máy tính bảng Samsung Galaxy Tab S10 Ultra 5G 12GB/256GB,29380000,Samsung,Tablet,5.0,181,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-ultra,10/2024,2025-09-22 09:06:15,MediaTek Dimensity 9300+ 8 nhân,3.4 GHz,ARM Immortalis G720,12 GB,256 GB,Chính 13 MP & Phụ 8 MP,2 Camera 12 MP,"14.6""",Dynamic AMOLED 2X,1848 x 2960 Pixels,120 Hz,Android 14,IP68,11200 mAh,45 W,723 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, MIMO, Dual-band, v5.3",5G,Type-C
317621,Máy tính bảng Samsung Galaxy Tab A9 4G 4GB/64GB,4900000,Samsung,Tablet,4.9,28868,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-4g,10/2023,2025-09-22 09:06:15,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,4 GB,64 GB,8 MP,2 MP,"8.7""",TFT LCD,800 x 1340 Pixels,60 Hz,Android 13,,5100 mAh,15 W,333 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",Hỗ trợ 4G,3.5 mm
335312,Máy tính bảng iPad A16 5G 256GB,15990000,iPad (Apple),Tablet,5.0,144,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-256gb,03/2025,2025-09-22 09:06:15,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,256 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,481 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",5G,Type-C
315622,Máy tính bảng Xiaomi Redmi Pad SE WiFi 8GB/256GB,5690000,Xiaomi,Tablet,4.9,8765,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se-8gb,09/2023,2025-09-22 09:06:18,Snapdragon 680 8 nhân,2.4 GHz,Adreno 610,8 GB,256 GB,8 MP,5 MP,"11""",IPS LCD,1200 x 1920 Pixels,90 Hz,Android 13,,8000 mAh,10 W,478 g,Kim loại nguyên khối,"OTG, v5.0, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
317623,Máy tính bảng Samsung Galaxy Tab A9+ 5G 4GB/64GB,7360000,Samsung,Tablet,4.9,24717,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-5g,10/2023,2025-09-22 09:06:20,Snapdragon 695,2.2 GHz,Adreno 619,4 GB,64 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 13,,7040 mAh,15 W,491 g,Nhôm nguyên khối,"v5.1, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",5G,3.5 mm
340147,Máy tính bảng Masstel Tab 11 Ultra 4G 8GB/256GB,5090000,Masstel,Tablet,4.9,38,https://www.thegioididong.com/may-tinh-bang/masstel-tab-11-ultra-8gb-256gb,06/2025,2025-09-22 09:06:21,Unisoc T606 8 nhân,1.6 GHz,Mali-G57,8 GB,256 GB,13 MP,5 MP,"10.95""",IPS LCD,1200 x 1920 Pixels,60 Hz,Android 15,,8000 mAh,18 W,500 g,Khung nhựa & Mặt lưng nhôm,"OTG, Có",Hỗ trợ 4G,Type-C
335270,Máy tính bảng iPad Air M3 11 inch WiFi 1TB,29790000,iPad (Apple),Tablet,5.0,19,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-1tb,03/2025,2025-09-22 09:06:26,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,1 TB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
335279,Máy tính bảng iPad Air M3 13 inch 5G 128GB,24590000,iPad (Apple),Tablet,5.0,56,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb,03/2025,2025-09-22 09:06:28,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
333481,Máy tính bảng Samsung Galaxy Tab A9+ WiFi 8GB/128GB,6870000,Samsung,Tablet,4.9,4778,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-wifi-8gb-128gb,12/2024,2025-09-22 09:06:31,Snapdragon 695,2.2 GHz,Adreno 619,8 GB,128 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 14,,7040 mAh,15 W,480 g,Nhôm nguyên khối,"v5.1, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
335279,Máy tính bảng iPad Air M3 13 inch 5G 128GB,24590000,iPad (Apple),Tablet,5.0,56,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb,03/2025,2025-09-22 09:06:33,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
